date,open,close,high,low,amount
2025-10-13,8.2,8.33,8.43,8.17,461243.0
2025-10-14,8.38,8.37,8.51,8.3,433884.0
2025-10-15,8.31,8.3,8.4,8.22,329855.0
2025-10-16,8.27,8.19,8.31,8.14,279077.0
2025-10-17,8.16,7.85,8.2,7.83,381241.0
2025-10-20,8.1,8.64,8.64,8.07,658816.0
2025-10-21,8.81,8.62,8.89,8.58,1130316.0
2025-10-22,8.6,8.56,8.84,8.52,615807.0
2025-10-23,8.66,8.66,8.7,8.48,739748.0
2025-10-24,8.62,8.73,8.84,8.6,565851.0
2025-10-27,8.95,8.84,9.31,8.81,1008683.0
