date,open,close,high,low,amount
2025-12-01,18.87,18.9,19.32,18.86,95222.0
2025-12-02,18.98,19.83,20.66,18.56,229118.0
2025-12-03,19.64,19.31,19.8,18.79,171658.0
2025-12-04,19.15,20.31,21.24,19.05,381181.0
2025-12-05,20.17,21.52,21.8,19.79,426956.0
2025-12-08,21.53,23.67,23.67,21.49,242018.0
2025-12-09,23.7,22.86,24.5,22.52,571903.0
2025-12-10,22.63,24.25,25.15,22.3,570540.0
2025-12-11,24.0,23.23,24.11,23.0,408344.0
2025-12-12,22.98,25.55,25.55,22.81,493400.0
