date,open,close,high,low,amount
2026-02-02,9.31,9.26,9.55,9.24,694492.0
2026-02-03,9.37,9.62,9.68,9.3,850509.0
2026-02-04,9.53,9.5,9.64,9.26,651128.0
2026-02-05,9.39,9.59,9.72,9.35,780234.0
2026-02-06,9.48,9.44,9.64,9.18,725725.0
2026-02-09,9.71,9.89,9.95,9.57,1149522.0
2026-02-10,10.1,10.88,10.88,9.91,2148549.0
2026-02-11,10.69,10.29,10.8,10.12,2148366.0
2026-02-12,10.16,9.76,10.22,9.7,1209774.0
2026-02-13,9.87,9.61,9.96,9.6,913976.0
