date,open,close,high,low,amount
2026-02-02,6.66,6.66,6.89,6.6,348931.0
2026-02-03,6.7,6.71,6.79,6.63,268036.0
2026-02-04,6.7,7.08,7.14,6.66,672789.0
2026-02-05,7.02,7.3,7.35,7.0,770168.0
2026-02-06,7.25,7.53,7.65,7.21,937160.0
2026-02-09,7.73,8.28,8.28,7.68,1634334.0
2026-02-10,8.19,7.97,8.19,7.92,1235545.0
2026-02-11,7.96,7.73,8.0,7.54,904585.0
2026-02-12,7.75,7.5,7.75,7.49,508769.0
