date,open,close,high,low,amount
2025-12-08,8.8,8.81,8.95,8.72,409271.0
2025-12-09,8.78,8.63,8.84,8.63,303797.0
2025-12-10,8.62,8.76,8.9,8.55,372370.0
2025-12-11,8.73,8.9,9.15,8.56,663626.0
2025-12-12,8.77,8.72,8.94,8.7,416870.0
2025-12-15,8.7,8.6,8.84,8.39,365580.0
2025-12-16,8.6,9.46,9.46,8.48,564169.0
2025-12-17,10.03,9.12,10.09,9.02,1331051.0
2025-12-18,8.93,9.12,9.28,8.91,803314.0
2025-12-19,9.01,9.24,9.45,9.01,607897.0
