date,open,close,high,low,amount
2026-03-16,32.86,31.99,32.86,31.38,21560.0
2026-03-17,31.36,31.48,32.13,31.3,20052.0
2026-03-18,31.82,34.63,34.63,31.25,48690.0
2026-03-19,34.69,35.98,37.0,34.29,85755.0
2026-03-20,35.95,35.07,36.37,34.97,52592.0
2026-03-23,34.68,38.58,38.58,34.49,105733.0
2026-03-24,39.15,39.69,39.98,37.95,99944.0
2026-03-25,39.3,38.79,39.4,37.88,79063.0
