date,open,close,high,low,amount
2026-03-16,3.41,3.39,3.51,3.37,488262.0
2026-03-17,3.38,3.39,3.46,3.35,454957.0
2026-03-18,3.38,3.3,3.38,3.25,424364.0
2026-03-19,3.38,3.63,3.63,3.33,1363673.0
2026-03-20,3.68,3.99,3.99,3.68,1772347.0
2026-03-23,4.07,4.11,4.39,4.04,3168329.0
2026-03-24,4.05,4.24,4.25,3.83,2487799.0
2026-03-25,4.01,4.33,4.35,3.88,2490941.0
