date,open,close,high,low,amount
2026-03-18,11.66,12.26,12.57,11.66,101774.0
2026-03-19,12.11,11.91,12.43,11.85,72749.0
2026-03-20,11.89,11.45,12.57,11.33,118337.0
2026-03-23,11.38,10.67,11.38,10.61,117147.0
2026-03-24,10.95,11.74,11.74,10.95,139947.0
2026-03-25,11.91,12.91,12.91,11.9,329760.0
2026-03-26,13.0,12.92,13.38,12.74,338494.0
2026-03-27,13.17,14.21,14.21,12.72,239580.0
