date,open,close,high,low,amount
2026-03-16,5.21,4.98,5.42,4.91,1800313.0
2026-03-17,4.88,4.86,5.2,4.8,1486322.0
2026-03-18,4.81,4.67,5.02,4.65,1271104.0
2026-03-19,4.97,5.14,5.14,4.92,1958932.0
2026-03-20,5.1,5.4,5.55,4.94,3356388.0
2026-03-23,5.65,5.5,5.88,5.39,3093024.0
2026-03-24,5.23,5.5,5.61,4.97,2513546.0
2026-03-25,5.15,5.37,5.5,5.0,2101318.0
