date,open,close,high,low,amount
2026-03-04,15.47,15.2,15.8,14.96,421348.0
2026-03-05,14.7,14.68,15.07,14.19,301180.0
2026-03-06,14.54,14.95,15.06,14.25,238254.0
2026-03-09,15.2,14.19,15.36,14.01,264041.0
2026-03-10,14.0,14.41,14.8,13.89,188645.0
2026-03-11,14.41,14.23,14.49,14.15,134557.0
2026-03-12,14.42,15.65,15.65,14.15,295510.0
2026-03-13,15.65,15.03,15.7,14.97,352630.0
