date,open,close,high,low,amount
2026-03-16,13.04,13.41,13.5,12.97,170074.0
2026-03-17,13.32,13.18,13.65,13.18,145022.0
2026-03-18,13.3,13.84,14.38,13.03,298066.0
2026-03-19,13.4,13.79,14.08,13.4,267771.0
2026-03-20,13.81,13.49,14.28,13.49,209038.0
2026-03-23,13.34,12.66,13.7,12.47,218186.0
2026-03-24,12.93,13.93,13.93,12.66,187940.0
2026-03-25,14.0,13.93,14.3,13.78,319308.0
