date,open,close,high,low,amount
2026-03-16,14.32,13.85,14.6,13.3,551919.0
2026-03-17,13.72,13.36,13.97,13.36,423659.0
2026-03-18,13.59,13.58,13.96,13.24,365966.0
2026-03-19,13.48,13.52,13.77,13.22,314327.0
2026-03-20,13.53,13.72,14.18,13.43,462826.0
2026-03-23,13.4,13.67,13.98,13.3,412202.0
2026-03-24,14.58,15.04,15.04,14.56,219995.0
2026-03-25,15.8,15.19,16.2,14.8,809992.0
