date,open,close,high,low,amount
2026-03-04,10.58,10.64,10.88,10.53,68179.0
2026-03-05,10.77,10.83,10.94,10.76,57513.0
2026-03-06,10.75,10.93,11.03,10.54,46866.0
2026-03-09,10.9,10.84,10.92,10.55,68945.0
2026-03-10,10.9,10.95,11.0,10.81,47662.0
2026-03-11,11.01,11.26,11.34,10.86,100061.0
2026-03-12,11.25,12.39,12.39,11.19,562113.0
2026-03-13,12.39,12.41,13.12,12.2,612427.0
