date,open,close,high,low,amount
2026-03-16,11.99,11.82,12.18,11.66,316484.0
2026-03-17,11.85,11.37,11.95,11.32,342696.0
2026-03-18,11.53,12.51,12.51,11.5,374230.0
2026-03-19,12.45,11.99,12.46,11.9,554965.0
2026-03-20,12.1,11.61,12.23,11.61,412212.0
2026-03-23,11.28,11.03,11.73,10.91,385233.0
2026-03-24,11.6,11.48,12.13,11.12,831416.0
2026-03-25,11.43,11.56,11.67,11.31,630774.0
