date,open,close,high,low,amount
2026-03-16,4.13,4.0,4.16,3.88,2088999.0
2026-03-17,3.99,3.9,4.13,3.88,1777679.0
2026-03-18,3.93,3.98,4.15,3.93,1796525.0
2026-03-19,3.9,3.79,3.93,3.76,1477420.0
2026-03-20,3.75,3.65,3.94,3.62,1411263.0
2026-03-23,3.5,3.44,3.6,3.34,1277837.0
2026-03-24,3.54,3.78,3.78,3.47,1996724.0
2026-03-25,3.79,3.91,3.95,3.73,2000304.0
