date,open,close,high,low,amount
2026-03-17,4.53,4.43,4.65,4.41,763622.0
2026-03-18,4.44,4.47,4.49,4.38,930627.0
2026-03-19,4.4,4.09,4.4,4.07,2027041.0
2026-03-20,4.16,4.05,4.18,4.03,1096586.0
2026-03-23,3.95,3.9,4.08,3.87,1217066.0
2026-03-24,4.11,4.29,4.29,4.06,1181441.0
2026-03-25,4.4,4.39,4.43,4.33,1181022.0
2026-03-26,4.38,4.32,4.44,4.3,671532.0
