date,open,close,high,low,amount
2026-03-18,13.63,13.65,13.9,13.51,110927.0
2026-03-19,13.61,13.61,13.92,13.48,151989.0
2026-03-20,13.64,14.23,14.94,13.49,427695.0
2026-03-23,14.1,13.74,14.35,13.64,335938.0
2026-03-24,13.98,15.11,15.11,13.98,206834.0
2026-03-25,16.62,16.62,16.62,16.62,61503.0
2026-03-26,17.78,18.28,18.28,17.52,1114203.0
2026-03-27,18.58,16.96,19.69,16.81,1213984.0
