date,open,close,high,low,amount
2026-03-16,13.07,13.28,13.7,13.07,85204.0
2026-03-17,13.26,12.81,13.55,12.8,56546.0
2026-03-18,12.95,12.68,13.0,12.51,42629.0
2026-03-19,12.66,12.24,12.87,12.16,46509.0
2026-03-20,12.24,11.72,12.47,11.63,53283.0
2026-03-23,11.72,11.19,11.85,11.1,69109.0
2026-03-24,11.44,12.31,12.31,11.2,62300.0
2026-03-25,12.91,13.02,13.54,12.8,193301.0
