date,open,close,high,low,amount
2026-03-17,3.47,3.38,3.5,3.36,162015.0
2026-03-18,3.38,3.42,3.43,3.35,149222.0
2026-03-19,3.4,3.34,3.42,3.33,162296.0
2026-03-20,3.34,3.24,3.39,3.23,166665.0
2026-03-23,3.2,3.04,3.21,3.02,262679.0
2026-03-24,3.12,3.22,3.24,3.08,244793.0
2026-03-25,3.47,3.54,3.54,3.47,234202.0
2026-03-26,3.51,3.38,3.51,3.31,747711.0
