date,open,close,high,low,amount
2026-03-17,9.28,9.17,9.34,9.04,534268.0
2026-03-18,8.98,8.92,9.02,8.68,500926.0
2026-03-19,9.33,9.81,9.81,9.13,848296.0
2026-03-20,9.64,10.3,10.7,9.52,1454798.0
2026-03-23,10.4,11.0,11.02,10.13,1390063.0
2026-03-24,10.3,10.48,10.68,10.04,1044742.0
2026-03-25,9.72,9.94,10.17,9.6,967357.0
2026-03-26,9.96,10.93,10.93,9.9,987122.0
