date,open,close,high,low,amount
2026-03-18,5.65,5.73,5.89,5.65,265077.0
2026-03-19,5.7,5.77,5.88,5.69,320866.0
2026-03-20,5.73,5.72,5.92,5.61,447081.0
2026-03-23,5.62,5.92,6.03,5.5,731536.0
2026-03-24,5.88,6.18,6.18,5.74,874669.0
2026-03-25,6.11,5.98,6.11,5.91,765550.0
2026-03-26,5.91,6.58,6.58,5.73,921017.0
2026-03-27,6.4,6.76,6.84,6.28,1253951.0
