date,time,open,high,low,close,volume,amount
2025-12-09,20251209093500000,45.0000,45.0000,44.6100,44.7000,10651500,477039776.0000
2025-12-09,20251209094000000,44.7100,44.9600,44.6900,44.7900,5300400,237389536.0000
2025-12-09,20251209094500000,44.7900,44.9400,44.7900,44.9400,2563500,115008901.0000
2025-12-09,20251209095000000,44.9400,44.9500,44.8000,44.8100,2483700,111502195.0000
2025-12-09,20251209095500000,44.8100,45.2000,44.7900,45.1200,2992200,134550536.0000
2025-12-09,20251209100000000,45.1100,45.1100,44.9000,44.9300,2335300,104986495.0000
2025-12-09,20251209100500000,44.9200,44.9400,44.8000,44.8000,2097800,94120826.0000
2025-12-09,20251209101000000,44.8000,45.0700,44.8000,45.0300,2170500,97474695.0000
2025-12-09,20251209101500000,45.0200,45.1600,44.9300,45.0900,1925400,86771457.0000
2025-12-09,20251209102000000,45.0900,45.5100,45.0900,45.2900,3576600,162236159.0000
2025-12-09,20251209102500000,45.3000,45.3500,45.0100,45.0300,1412900,63868290.0000
2025-12-09,20251209103000000,45.0200,45.1300,44.9200,44.9400,1352600,60897922.0000
2025-12-09,20251209103500000,44.9300,45.0000,44.9200,44.9900,1360500,61187702.0000
2025-12-09,20251209104000000,44.9900,45.0200,44.9500,44.9500,1061500,47755778.0000
2025-12-09,20251209104500000,44.9500,44.9500,44.9000,44.9100,1117700,50202113.0000
2025-12-09,20251209105000000,44.9100,44.9200,44.8500,44.8500,1254500,56317565.0000
2025-12-09,20251209105500000,44.8500,44.8600,44.8000,44.8300,1450900,65020549.0000
2025-12-09,20251209110000000,44.8300,44.9100,44.8100,44.9000,850700,38134914.0000
2025-12-09,20251209110500000,44.9000,44.9000,44.8100,44.8200,810000,36316801.0000
2025-12-09,20251209111000000,44.8200,44.8800,44.8100,44.8400,726300,32580342.0000
2025-12-09,20251209111500000,44.8600,44.9200,44.8600,44.8800,613400,27543692.0000
2025-12-09,20251209112000000,44.8900,44.8900,44.8300,44.8600,535500,24018432.0000
2025-12-09,20251209112500000,44.8500,44.9000,44.8400,44.8400,562900,25252596.0000
2025-12-09,20251209113000000,44.8400,44.8800,44.8300,44.8700,473700,21241088.0000
2025-12-09,20251209130500000,44.8600,44.8600,44.8200,44.8500,873400,39161863.0000
2025-12-09,20251209131000000,44.8500,44.8500,44.8000,44.8100,987200,44240899.0000
2025-12-09,20251209131500000,44.8100,44.8100,44.6900,44.6900,2814200,125911038.0000
2025-12-09,20251209132000000,44.7000,44.8000,44.6500,44.7100,1266400,56599808.0000
2025-12-09,20251209132500000,44.7200,44.7300,44.6700,44.7000,807200,36072192.0000
2025-12-09,20251209133000000,44.7000,44.7200,44.6600,44.6600,913700,40829440.0000
2025-12-09,20251209133500000,44.6600,44.6600,44.6100,44.6500,1145400,51122176.0000
2025-12-09,20251209134000000,44.6600,44.6600,44.6300,44.6300,670800,29946880.0000
2025-12-09,20251209134500000,44.6300,44.6400,44.6000,44.6000,1500800,66958336.0000
2025-12-09,20251209135000000,44.6000,44.6300,44.5900,44.6300,1419000,63288832.0000
2025-12-09,20251209135500000,44.6300,44.6600,44.6200,44.6400,723800,32307200.0000
2025-12-09,20251209140000000,44.6400,44.6500,44.6000,44.6000,820300,36606720.0000
2025-12-09,20251209140500000,44.6100,44.6100,44.5100,44.5300,1564200,69708032.0000
2025-12-09,20251209141000000,44.5400,44.7500,44.5300,44.6400,821400,36680448.0000
2025-12-09,20251209141500000,44.6400,44.6400,44.5300,44.5800,796300,35483392.0000
2025-12-09,20251209142000000,44.5700,44.5900,44.5400,44.5500,829500,36958208.0000
2025-12-09,20251209142500000,44.5400,44.5600,44.5300,44.5400,933100,41556992.0000
2025-12-09,20251209143000000,44.5500,44.6400,44.5400,44.6100,730700,32581632.0000
2025-12-09,20251209143500000,44.6100,44.6200,44.5300,44.5300,916000,40832000.0000
2025-12-09,20251209144000000,44.5300,44.5400,44.3100,44.3700,3913400,174012416.0000
2025-12-09,20251209144500000,44.3800,44.4700,44.3400,44.4100,1783300,79172096.0000
2025-12-09,20251209145000000,44.4000,44.4000,44.3200,44.3200,2828400,125436416.0000
2025-12-09,20251209145500000,44.3100,44.3300,44.3000,44.3200,3582500,158746112.0000
2025-12-09,20251209150000000,44.3200,44.3200,44.3000,44.3100,3086100,136747776.0000
