date,time,open,high,low,close,volume,amount
2025-10-15,20251015093500000,66.3300,67.7000,65.3200,65.4800,2193900,145014592.0000
2025-10-15,20251015094000000,65.6500,65.9900,64.7100,64.7100,1456800,94965248.0000
2025-10-15,20251015094500000,64.7000,65.5300,64.3600,65.5300,1392900,90257152.0000
2025-10-15,20251015095000000,65.5100,65.9000,64.7500,64.9600,767100,50261728.0000
2025-10-15,20251015095500000,64.9200,65.2000,64.7100,64.7600,551600,35795264.0000
2025-10-15,20251015100000000,64.7600,65.0600,64.7100,65.0200,414300,26847328.0000
2025-10-15,20251015100500000,64.9000,65.1000,64.8000,65.0000,350200,22734912.0000
2025-10-15,20251015101000000,64.9600,65.3300,64.9100,65.1800,234400,15249344.0000
2025-10-15,20251015101500000,65.1700,65.3000,65.0300,65.1800,227000,14797600.0000
2025-10-15,20251015102000000,65.1500,65.4000,65.0000,65.0000,254100,16563584.0000
2025-10-15,20251015102500000,64.9900,65.0900,64.6600,64.7900,434600,28182176.0000
2025-10-15,20251015103000000,64.7900,64.9700,64.7000,64.7500,218900,14188480.0000
2025-10-15,20251015103500000,64.7000,64.7200,64.4700,64.4700,444100,28669380.0000
2025-10-15,20251015104000000,64.4600,64.6100,64.4100,64.4400,286700,18495481.0000
2025-10-15,20251015104500000,64.4100,64.4500,64.0000,64.0700,644800,41416195.0000
2025-10-15,20251015105000000,64.0600,64.3600,64.0300,64.0700,262100,16822784.0000
2025-10-15,20251015105500000,64.0500,64.0900,63.9300,63.9900,415700,26601472.0000
2025-10-15,20251015110000000,63.9900,64.0200,63.6500,63.6600,559100,35674432.0000
2025-10-15,20251015110500000,63.7000,63.8300,63.5000,63.6000,628800,40021120.0000
2025-10-15,20251015111000000,63.5700,63.6900,63.4800,63.5300,380600,24197696.0000
2025-10-15,20251015111500000,63.5400,63.5900,63.2500,63.3500,491800,31213120.0000
2025-10-15,20251015112000000,63.3600,63.5200,63.2300,63.4900,350100,22173760.0000
2025-10-15,20251015112500000,63.4500,63.5300,63.3000,63.5000,190600,12087168.0000
2025-10-15,20251015113000000,63.4500,63.6100,63.4300,63.5000,209700,13323392.0000
2025-10-15,20251015130500000,63.5000,63.8600,63.4700,63.8600,252500,16059904.0000
2025-10-15,20251015131000000,63.8800,63.9800,63.6100,63.6200,299100,19084224.0000
2025-10-15,20251015131500000,63.6100,63.6300,63.5000,63.6100,310800,19747520.0000
2025-10-15,20251015132000000,63.6900,63.8000,63.5800,63.6100,210600,13406592.0000
2025-10-15,20251015132500000,63.6100,63.7900,63.5100,63.5500,337900,21490176.0000
2025-10-15,20251015133000000,63.5500,63.6000,63.4600,63.5400,320200,20334976.0000
2025-10-15,20251015133500000,63.5300,63.7900,63.4700,63.7900,352500,22413696.0000
2025-10-15,20251015134000000,63.7000,64.0500,63.7000,63.8900,264200,16876608.0000
2025-10-15,20251015134500000,63.9000,63.9700,63.5700,63.6800,312900,19958848.0000
2025-10-15,20251015135000000,63.6500,63.6800,63.3700,63.3800,365400,23204544.0000
2025-10-15,20251015135500000,63.3600,63.5100,63.3600,63.3600,321200,20373568.0000
2025-10-15,20251015140000000,63.3300,63.6800,63.3300,63.5900,283100,17985152.0000
2025-10-15,20251015140500000,63.5000,63.5900,63.4000,63.5500,153700,9758720.0000
2025-10-15,20251015141000000,63.5500,63.8300,63.5000,63.7700,184000,11710976.0000
2025-10-15,20251015141500000,63.7700,63.8200,63.5600,63.7500,274200,17467136.0000
2025-10-15,20251015142000000,63.7500,63.8300,63.6400,63.6400,315300,20101888.0000
2025-10-15,20251015142500000,63.6300,63.9800,63.6300,63.9700,180900,11548288.0000
2025-10-15,20251015143000000,63.9500,64.1000,63.8800,64.0200,336800,21551485.0000
2025-10-15,20251015143500000,63.9900,64.3400,63.9900,64.3200,298700,19174659.0000
2025-10-15,20251015144000000,64.3300,64.3500,64.1500,64.3000,295900,19016066.0000
2025-10-15,20251015144500000,64.2900,64.6200,64.2300,64.5600,510200,32856822.0000
2025-10-15,20251015145000000,64.4700,64.7100,64.4500,64.6400,559500,36139919.0000
2025-10-15,20251015145500000,64.5500,64.6500,64.3500,64.5000,740400,47808885.0000
2025-10-15,20251015150000000,64.5100,64.6400,64.5000,64.6100,486900,31443709.0000
