date,time,open,high,low,close,volume,amount
2026-01-13,20260113093500000,48.7900,49.1900,48.4800,48.4800,4496342,219278389.0000
2026-01-13,20260113094000000,48.4800,49.1500,48.0100,49.1200,2997130,145284850.0000
2026-01-13,20260113094500000,49.1100,49.2800,48.5100,49.2500,3520530,172628256.0000
2026-01-13,20260113095000000,49.2200,49.6600,49.2200,49.3000,3452700,170822689.0000
2026-01-13,20260113095500000,49.2900,49.6500,48.9100,48.9100,2375800,117311824.0000
2026-01-13,20260113100000000,48.9100,48.9100,48.4400,48.6200,1615500,78598733.0000
2026-01-13,20260113100500000,48.5900,49.0000,48.5100,48.9500,1181700,57599480.0000
2026-01-13,20260113101000000,48.9500,49.3800,48.9500,49.2000,1005013,49356792.0000
2026-01-13,20260113101500000,49.2300,49.5000,48.7800,48.8000,1276395,62836361.0000
2026-01-13,20260113102000000,48.8100,49.1500,48.7800,49.0100,810460,39690478.0000
2026-01-13,20260113102500000,49.0000,49.1200,48.9200,49.0500,648051,31763279.0000
2026-01-13,20260113103000000,49.0500,49.1900,48.9200,48.9700,800400,39272438.0000
2026-01-13,20260113103500000,48.9500,49.0700,48.7800,48.8100,698200,34182823.0000
2026-01-13,20260113104000000,48.8100,48.8300,48.4500,48.5200,1110800,54011741.0000
2026-01-13,20260113104500000,48.5600,48.6600,48.4800,48.5400,583200,28308068.0000
2026-01-13,20260113105000000,48.5500,48.8600,48.5300,48.8500,523800,25526426.0000
2026-01-13,20260113105500000,48.8500,49.0000,48.8500,48.9400,390901,19130337.0000
2026-01-13,20260113110000000,48.9400,49.1800,48.8800,48.9400,673000,33002104.0000
2026-01-13,20260113110500000,48.9800,49.0800,48.9000,49.0100,473172,23177633.0000
2026-01-13,20260113111000000,49.0200,49.5500,49.0200,49.4600,1107720,54571782.0000
2026-01-13,20260113111500000,49.4600,49.4800,49.3200,49.4800,716516,35387623.0000
2026-01-13,20260113112000000,49.4800,50.0000,49.4600,49.9700,3716445,185319155.0000
2026-01-13,20260113112500000,49.9800,50.3000,49.8600,49.8900,2484926,124584705.0000
2026-01-13,20260113113000000,49.9000,50.0500,49.5800,49.5800,1113800,55569849.0000
2026-01-13,20260113130500000,49.5100,49.6000,49.2900,49.4600,1008200,49894186.0000
2026-01-13,20260113131000000,49.4400,49.5300,49.2500,49.4500,1136200,56123158.0000
2026-01-13,20260113131500000,49.4500,49.9000,49.4500,49.7300,1733081,86161271.0000
2026-01-13,20260113132000000,49.7100,50.2300,49.6400,49.9600,2084420,104188878.0000
2026-01-13,20260113132500000,49.9000,50.0000,49.6700,49.6700,863400,43024813.0000
2026-01-13,20260113133000000,49.6700,49.7000,49.4800,49.5000,620700,30765745.0000
2026-01-13,20260113133500000,49.5100,49.5100,49.1400,49.1400,1088016,53653276.0000
2026-01-13,20260113134000000,49.1400,49.1400,49.0200,49.0700,736500,36131234.0000
2026-01-13,20260113134500000,49.0700,49.4700,49.0700,49.4300,828137,40743952.0000
2026-01-13,20260113135000000,49.4200,49.5600,49.2800,49.4300,578500,28608669.0000
2026-01-13,20260113135500000,49.4500,49.7100,49.4300,49.6300,794800,39393045.0000
2026-01-13,20260113140000000,49.6000,49.6600,49.4500,49.4700,530400,26298937.0000
2026-01-13,20260113140500000,49.4500,49.5000,49.1600,49.2100,478500,23606209.0000
2026-01-13,20260113141000000,49.2100,49.2100,49.0100,49.0200,1225500,60136269.0000
2026-01-13,20260113141500000,49.0200,49.1000,48.9800,49.0600,628900,30833041.0000
2026-01-13,20260113142000000,49.0300,49.0700,48.9000,48.9600,789645,38672740.0000
2026-01-13,20260113142500000,48.9600,49.0800,48.9400,49.0800,600000,29400467.0000
2026-01-13,20260113143000000,49.0900,49.1200,48.9200,48.9200,392113,19220230.0000
2026-01-13,20260113143500000,48.9300,49.4300,48.9200,49.1600,951167,46787445.0000
2026-01-13,20260113144000000,49.1600,49.2700,49.0200,49.0400,523640,25736061.0000
2026-01-13,20260113144500000,49.0100,49.0700,48.9500,48.9800,1032700,50617729.0000
2026-01-13,20260113145000000,48.9900,49.0000,48.8300,48.8800,995500,48684148.0000
2026-01-13,20260113145500000,48.8800,49.0600,48.8800,49.0200,910573,44629650.0000
2026-01-13,20260113150000000,49.0200,49.0600,49.0000,49.0300,1389110,68105040.0000
