date,time,open,high,low,close,volume,amount
2026-01-22,20260122093500000,4.3000,4.3300,4.2700,4.2700,13927761,60016495.8700
2026-01-22,20260122094000000,4.2800,4.3100,4.2500,4.2500,8946800,38260919.0000
2026-01-22,20260122094500000,4.2500,4.2700,4.2300,4.2600,11554955,49133677.7500
2026-01-22,20260122095000000,4.2700,4.2800,4.2600,4.2800,6549861,27981144.8600
2026-01-22,20260122095500000,4.2900,4.3100,4.2900,4.3000,3613700,15529813.0000
2026-01-22,20260122100000000,4.2900,4.3000,4.2800,4.2800,3800100,16279011.0000
2026-01-22,20260122100500000,4.2900,4.2900,4.2500,4.2600,5378000,22948347.0000
2026-01-22,20260122101000000,4.2500,4.3000,4.2500,4.2800,4561470,19505117.9000
2026-01-22,20260122101500000,4.2800,4.3000,4.2700,4.2700,2969100,12719772.0000
2026-01-22,20260122102000000,4.2700,4.2900,4.2700,4.2700,2703500,11570989.0000
2026-01-22,20260122102500000,4.2800,4.2800,4.2600,4.2700,2155700,9199830.0000
2026-01-22,20260122103000000,4.2700,4.2800,4.2600,4.2700,3375500,14401416.0000
2026-01-22,20260122103500000,4.2600,4.2900,4.2600,4.2800,3221400,13763970.0000
2026-01-22,20260122104000000,4.2800,4.2900,4.2600,4.2700,2333300,9971107.0000
2026-01-22,20260122104500000,4.2700,4.2800,4.2600,4.2700,2167800,9254091.0000
2026-01-22,20260122105000000,4.2700,4.2800,4.2600,4.2600,1565900,6684413.0000
2026-01-22,20260122105500000,4.2600,4.2700,4.2500,4.2600,3119700,13292831.0000
2026-01-22,20260122110000000,4.2600,4.2800,4.2600,4.2700,2000200,8535006.0000
2026-01-22,20260122110500000,4.2800,4.2800,4.2700,4.2700,822500,3513812.0000
2026-01-22,20260122111000000,4.2700,4.3000,4.2700,4.3000,3913700,16770849.0000
2026-01-22,20260122111500000,4.2900,4.3100,4.2900,4.3000,3017800,12974143.0000
2026-01-22,20260122112000000,4.3000,4.3100,4.3000,4.3000,1290600,5555363.0000
2026-01-22,20260122112500000,4.3100,4.3100,4.2900,4.3000,2211700,9513179.0000
2026-01-22,20260122113000000,4.2900,4.3000,4.2900,4.2900,1004000,4314713.0000
2026-01-22,20260122130500000,4.2900,4.3500,4.2800,4.3400,8213300,35468616.0000
2026-01-22,20260122131000000,4.3500,4.3500,4.3200,4.3200,5009800,21701850.0000
2026-01-22,20260122131500000,4.3200,4.3900,4.3200,4.3800,12390717,54062609.5900
2026-01-22,20260122132000000,4.3800,4.3800,4.3400,4.3400,8688200,37845580.0000
2026-01-22,20260122132500000,4.3400,4.3400,4.3200,4.3200,2846600,12331591.8200
2026-01-22,20260122133000000,4.3300,4.3400,4.3200,4.3200,2191900,9489976.0000
2026-01-22,20260122133500000,4.3200,4.3300,4.3200,4.3200,2380200,10297741.0000
2026-01-22,20260122134000000,4.3200,4.3500,4.3200,4.3300,1605600,6959023.0000
2026-01-22,20260122134500000,4.3300,4.3400,4.3200,4.3400,2439600,10563848.0000
2026-01-22,20260122135000000,4.3400,4.3700,4.3300,4.3500,4791160,20846939.6000
2026-01-22,20260122135500000,4.3600,4.3600,4.3400,4.3400,3018500,13133236.0000
2026-01-22,20260122140000000,4.3400,4.3500,4.3300,4.3400,3157500,13715454.0000
2026-01-22,20260122140500000,4.3300,4.3400,4.3300,4.3400,2635393,11423677.6900
2026-01-22,20260122141000000,4.3300,4.3400,4.3200,4.3300,1731907,7497531.3100
2026-01-22,20260122141500000,4.3300,4.3400,4.3200,4.3300,4905582,21212627.0600
2026-01-22,20260122142000000,4.3300,4.3400,4.3200,4.3400,1467618,6353848.9400
2026-01-22,20260122142500000,4.3400,4.3400,4.3200,4.3300,2313050,10019119.5000
2026-01-22,20260122143000000,4.3300,4.3300,4.3100,4.3200,3934300,17005691.0000
2026-01-22,20260122143500000,4.3100,4.3300,4.3100,4.3200,2501000,10799891.0000
2026-01-22,20260122144000000,4.3300,4.3300,4.3100,4.3200,2571800,11105201.0000
2026-01-22,20260122144500000,4.3200,4.3200,4.3000,4.3100,5098400,21982960.0000
2026-01-22,20260122145000000,4.3100,4.3200,4.3000,4.3000,5321700,22932268.0000
2026-01-22,20260122145500000,4.3100,4.3300,4.3000,4.3300,8607500,37163926.0000
2026-01-22,20260122150000000,4.3300,4.3400,4.3200,4.3200,5502600,23813057.0000
