date,time,open,high,low,close,volume,amount
2026-03-16,20260316093500000,34.5600,35.6000,33.9100,34.0100,4100100,142070734.0000
2026-03-16,20260316094000000,34.0100,34.5600,33.7700,34.0800,1566800,53424460.0000
2026-03-16,20260316094500000,34.0600,34.3200,33.9500,33.9500,994400,33885066.0000
2026-03-16,20260316095000000,33.9600,34.3200,33.9600,34.3200,593700,20263140.0000
2026-03-16,20260316095500000,34.3200,34.3800,34.0300,34.0500,771200,26395850.0000
2026-03-16,20260316100000000,34.0600,34.0600,33.6600,33.7100,1403688,47434179.9600
2026-03-16,20260316100500000,33.8600,33.8600,33.5600,33.6200,809454,27281151.0500
2026-03-16,20260316101000000,33.6300,34.0000,33.6100,33.9800,478321,16141228.8600
2026-03-16,20260316101500000,33.9900,34.5000,33.9800,34.3800,864900,29658857.0000
2026-03-16,20260316102000000,34.3800,34.9100,34.3500,34.3500,940000,32590590.0000
2026-03-16,20260316102500000,34.2900,34.6100,34.2400,34.4800,997300,34344638.0000
2026-03-16,20260316103000000,34.5000,34.8500,34.4200,34.8100,692600,24042177.0000
2026-03-16,20260316103500000,34.8200,34.9600,34.5200,34.5200,578000,20116337.0000
2026-03-16,20260316104000000,34.5200,34.8300,34.3800,34.8100,1031700,35708791.0000
2026-03-16,20260316104500000,34.8100,35.2800,34.7600,35.2700,1425700,50045481.0000
2026-03-16,20260316105000000,35.2800,35.3300,34.8200,34.9100,948700,33374040.0000
2026-03-16,20260316105500000,34.9200,34.9500,34.6900,34.7000,519500,18072140.0000
2026-03-16,20260316110000000,34.7200,34.9200,34.5800,34.6100,338600,11779369.0000
2026-03-16,20260316110500000,34.6300,34.8000,34.5600,34.5600,492300,17074343.0000
2026-03-16,20260316111000000,34.5700,35.0800,34.5700,35.0700,390000,13591687.0000
2026-03-16,20260316111500000,35.0700,35.0700,34.8400,34.9700,494700,17273824.0000
2026-03-16,20260316112000000,34.9700,35.4200,34.9700,35.4200,745100,26262901.0000
2026-03-16,20260316112500000,35.4200,36.0000,35.2600,36.0000,832059,29521588.1900
2026-03-16,20260316113000000,35.9200,36.2800,35.7700,36.0600,1731400,62467582.0000
2026-03-16,20260316130500000,36.0700,36.5000,35.7000,36.4500,1439200,52129084.0000
2026-03-16,20260316131000000,36.4500,36.4600,35.5800,35.8400,440501,15830066.7200
2026-03-16,20260316131500000,35.7800,36.0600,35.7100,35.9300,534200,19212535.0000
2026-03-16,20260316132000000,35.9800,35.9800,35.6200,35.6300,393500,14084811.0000
2026-03-16,20260316132500000,35.6300,35.7700,35.5200,35.6700,512400,18246653.0000
2026-03-16,20260316133000000,35.6700,35.8000,35.3500,35.6400,541500,19271635.0000
2026-03-16,20260316133500000,35.6900,35.7700,35.3200,35.3700,493700,17568529.0000
2026-03-16,20260316134000000,35.3600,35.7000,35.3600,35.7000,531600,18886513.0000
2026-03-16,20260316134500000,35.7100,35.9100,35.6000,35.8500,458100,16365621.0000
2026-03-16,20260316135000000,35.8100,36.0400,35.6500,35.6500,541500,19436360.0000
2026-03-16,20260316135500000,35.8000,35.8000,35.3800,35.5600,457800,16260386.0000
2026-03-16,20260316140000000,35.5300,35.7800,35.4100,35.6200,466600,16635413.0000
2026-03-16,20260316140500000,35.6300,35.6400,35.3400,35.3600,278400,9878579.0000
2026-03-16,20260316141000000,35.3600,35.5800,35.3500,35.4600,322940,11454772.0000
2026-03-16,20260316141500000,35.4600,35.4600,35.3200,35.3300,346000,12234725.0000
2026-03-16,20260316142000000,35.3500,35.4800,35.3400,35.4400,292100,10345207.0000
2026-03-16,20260316142500000,35.4500,35.6500,35.3700,35.6500,369500,13113953.0000
2026-03-16,20260316143000000,35.6500,35.8900,35.6500,35.8700,456900,16367229.0000
2026-03-16,20260316143500000,35.8800,35.8900,35.6500,35.6500,396000,14167265.0000
2026-03-16,20260316144000000,35.6600,36.0600,35.6600,36.0400,432900,15527791.0000
2026-03-16,20260316144500000,36.0600,36.4000,36.0200,36.2100,833400,30202560.2000
2026-03-16,20260316145000000,36.2300,36.6500,36.2300,36.5000,1105000,40339963.0000
2026-03-16,20260316145500000,36.5000,37.8000,36.5000,37.8000,829642,30742877.5200
2026-03-16,20260316150000000,37.8100,38.0200,37.8100,38.0200,1224106,46534544.2300
