date,time,open,high,low,close,volume,amount
2026-02-27,20260227093500000,95.0500,96.9500,95.0500,95.5200,3624869,347669463.2600
2026-02-27,20260227094000000,95.4800,95.5600,94.2300,94.3300,2815150,266679908.5000
2026-02-27,20260227094500000,94.3400,95.2500,93.8000,95.2500,1510900,142585480.0000
2026-02-27,20260227095000000,95.2900,96.1700,95.2300,95.8500,752850,72033381.0000
2026-02-27,20260227095500000,95.8500,95.9900,95.0500,95.4500,395450,37763728.0100
2026-02-27,20260227100000000,95.4100,95.7500,95.3400,95.3400,315105,30098322.4600
2026-02-27,20260227100500000,95.3200,96.1900,95.2500,96.1900,482953,46259540.1500
2026-02-27,20260227101000000,96.1600,96.4700,95.9900,96.4200,457200,44000276.0000
2026-02-27,20260227101500000,96.4100,96.4200,96.0000,96.1000,238000,22906075.0000
2026-02-27,20260227102000000,96.0900,96.1200,95.9900,95.9900,224300,21544982.0000
2026-02-27,20260227102500000,96.0000,96.4900,95.7600,96.4000,242400,23311151.0000
2026-02-27,20260227103000000,96.3700,96.4200,95.9400,95.9400,134400,12941895.0000
2026-02-27,20260227103500000,95.9500,96.1900,95.8500,95.8500,160600,15413911.0000
2026-02-27,20260227104000000,95.8400,96.1600,95.8200,96.1500,201100,19290857.0000
2026-02-27,20260227104500000,96.1400,96.2600,96.0100,96.2200,109200,10502829.0000
2026-02-27,20260227105000000,96.2200,96.2500,96.0000,96.0000,99600,9570737.0000
2026-02-27,20260227105500000,96.0000,96.2000,95.9500,96.0500,118500,11382538.0000
2026-02-27,20260227110000000,96.0000,96.2000,95.9700,96.1900,113300,10881275.0000
2026-02-27,20260227110500000,96.2000,96.2000,95.9800,96.0900,82600,7934924.0000
2026-02-27,20260227111000000,96.0900,96.3000,96.0500,96.2500,170950,16444990.4600
2026-02-27,20260227111500000,96.2500,96.4300,96.0300,96.4100,157701,15182145.2500
2026-02-27,20260227112000000,96.4100,96.9500,96.4100,96.8000,299800,29013421.0000
2026-02-27,20260227112500000,96.8500,96.8600,96.4300,96.4600,107900,10439664.0000
2026-02-27,20260227113000000,96.4500,96.6900,96.4500,96.6900,87300,8430429.0000
2026-02-27,20260227130500000,96.7000,96.7900,96.2000,96.2000,205400,19820210.4800
2026-02-27,20260227131000000,96.1900,96.2000,95.9000,95.9000,159800,15348123.1200
2026-02-27,20260227131500000,95.8900,95.9700,95.8600,95.9700,139060,13337243.4000
2026-02-27,20260227132000000,95.9600,96.1600,95.9500,96.0200,108900,10458929.0000
2026-02-27,20260227132500000,96.0100,96.0100,95.9500,95.9500,136300,13082778.0000
2026-02-27,20260227133000000,95.9600,96.0100,95.9100,96.0100,99000,9500164.0000
2026-02-27,20260227133500000,96.0000,96.1200,95.9800,96.0300,90922,8730785.2200
2026-02-27,20260227134000000,96.0300,96.1500,96.0200,96.1200,49700,4775247.0000
2026-02-27,20260227134500000,96.1500,96.1500,95.9000,95.9000,172500,16555645.3600
2026-02-27,20260227135000000,95.9000,95.9200,95.7900,95.8000,150378,14412060.7600
2026-02-27,20260227135500000,95.8000,95.9000,95.8000,95.9000,106247,10180992.4200
2026-02-27,20260227140000000,95.9000,95.9500,95.8500,95.8800,85000,8152078.0900
2026-02-27,20260227140500000,95.8800,95.8800,95.8400,95.8700,76900,7370960.0600
2026-02-27,20260227141000000,95.8700,95.9600,95.8500,95.9500,96422,9246098.4600
2026-02-27,20260227141500000,95.9400,95.9700,95.8700,95.9600,71300,6840183.6800
2026-02-27,20260227142000000,95.9600,95.9700,95.8600,95.9200,109700,10519901.0000
2026-02-27,20260227142500000,95.9100,95.9200,95.8600,95.8900,64800,6213974.0000
2026-02-27,20260227143000000,95.8900,95.9500,95.8600,95.9400,117605,11278196.4000
2026-02-27,20260227143500000,95.9400,95.9500,95.5900,95.5900,354295,33925394.6000
2026-02-27,20260227144000000,95.5800,96.5800,95.5800,96.2700,345588,33234287.6000
2026-02-27,20260227144500000,96.2500,96.3100,96.0200,96.0400,222800,21448236.0000
2026-02-27,20260227145000000,96.0300,96.0300,95.8000,95.8300,207807,19932756.7400
2026-02-27,20260227145500000,95.8300,95.8400,95.7600,95.8000,370886,35527737.9400
2026-02-27,20260227150000000,95.8000,95.8200,95.7700,95.7700,579343,55490847.1100
