date,time,open,high,low,close,volume,amount
2025-12-08,20251208093500000,6.6000,6.6000,6.4200,6.4500,18606800,121078512.0000
2025-12-08,20251208094000000,6.4600,6.5500,6.4600,6.5200,6682000,43528240.0000
2025-12-08,20251208094500000,6.5200,6.5200,6.4600,6.4600,4711800,30580896.0000
2025-12-08,20251208095000000,6.4700,6.4700,6.4200,6.4400,8810700,56746080.0000
2025-12-08,20251208095500000,6.4400,6.4700,6.3900,6.4000,7219800,46346688.0000
2025-12-08,20251208100000000,6.3900,6.4100,6.3600,6.4100,5122900,32724352.0000
2025-12-08,20251208100500000,6.4000,6.4200,6.3700,6.4100,5846800,37355136.0000
2025-12-08,20251208101000000,6.4100,6.4100,6.3500,6.3600,5352900,34045472.0000
2025-12-08,20251208101500000,6.3600,6.4100,6.3600,6.4000,2864700,18297056.0000
2025-12-08,20251208102000000,6.4000,6.4200,6.3900,6.4000,1658200,10625376.0000
2025-12-08,20251208102500000,6.4000,6.4000,6.3800,6.3900,1302700,8327712.0000
2025-12-08,20251208103000000,6.4000,6.4000,6.3500,6.3600,2746200,17490784.0000
2025-12-08,20251208103500000,6.3700,6.4000,6.3700,6.3800,1529300,9764096.0000
2025-12-08,20251208104000000,6.3800,6.4100,6.3700,6.3800,2311500,14762080.0000
2025-12-08,20251208104500000,6.3800,6.4100,6.3700,6.4100,1475000,9423648.0000
2025-12-08,20251208105000000,6.4100,6.4200,6.3900,6.4100,1282600,8216128.0000
2025-12-08,20251208105500000,6.4000,6.4200,6.4000,6.4200,660500,4231872.0000
2025-12-08,20251208110000000,6.4200,6.4200,6.3900,6.4100,1691000,10822784.0000
2025-12-08,20251208110500000,6.4100,6.4200,6.4000,6.4100,1061600,6809536.0000
2025-12-08,20251208111000000,6.4100,6.4300,6.3700,6.3800,2381400,15225760.0000
2025-12-08,20251208111500000,6.3800,6.3900,6.3600,6.3700,1046100,6667172.0000
2025-12-08,20251208112000000,6.3700,6.4000,6.3700,6.3900,626300,3998592.0000
2025-12-08,20251208112500000,6.4000,6.4000,6.3700,6.3800,1355100,8652224.0000
2025-12-08,20251208113000000,6.3800,6.3900,6.3700,6.3800,863900,5507062.0000
2025-12-08,20251208130500000,6.3800,6.3900,6.3600,6.3700,1536500,9795262.0000
2025-12-08,20251208131000000,6.3700,6.3800,6.3600,6.3800,588200,3748164.0000
2025-12-08,20251208131500000,6.3800,6.3900,6.3700,6.3800,589900,3763392.0000
2025-12-08,20251208132000000,6.3800,6.3800,6.3600,6.3700,1685200,10736195.0000
2025-12-08,20251208132500000,6.3700,6.3700,6.3500,6.3700,2662200,16922045.0000
2025-12-08,20251208133000000,6.3700,6.3900,6.3600,6.3900,1430500,9124416.0000
2025-12-08,20251208133500000,6.3900,6.3900,6.3800,6.3800,673200,4298310.0000
2025-12-08,20251208134000000,6.3800,6.3900,6.3700,6.3900,962100,6140860.0000
2025-12-08,20251208134500000,6.3900,6.3900,6.3800,6.3900,481400,3075075.0000
2025-12-08,20251208135000000,6.3800,6.3900,6.3700,6.3800,1083700,6911169.0000
2025-12-08,20251208135500000,6.3700,6.3800,6.3600,6.3700,851500,5424192.0000
2025-12-08,20251208140000000,6.3700,6.3800,6.3600,6.3600,1013500,6454458.0000
2025-12-08,20251208140500000,6.3700,6.3700,6.3500,6.3700,1543600,9813310.0000
2025-12-08,20251208141000000,6.3700,6.3800,6.3600,6.3800,775200,4938750.0000
2025-12-08,20251208141500000,6.3800,6.3800,6.3600,6.3600,1144200,7290253.0000
2025-12-08,20251208142000000,6.3700,6.3700,6.3500,6.3600,1148800,7305723.0000
2025-12-08,20251208142500000,6.3600,6.3800,6.3500,6.3800,992700,6322046.0000
2025-12-08,20251208143000000,6.3800,6.3900,6.3700,6.3700,1202200,7672066.0000
2025-12-08,20251208143500000,6.3900,6.4100,6.3800,6.3800,1639000,10476092.0000
2025-12-08,20251208144000000,6.3900,6.4200,6.3800,6.4100,2017400,12913609.0000
2025-12-08,20251208144500000,6.4100,6.4100,6.3900,6.4000,1946100,12455227.0000
2025-12-08,20251208145000000,6.4000,6.4100,6.3900,6.4100,2872100,18395200.0000
2025-12-08,20251208145500000,6.4000,6.4200,6.3900,6.4000,3540900,22670136.0000
2025-12-08,20251208150000000,6.4000,6.4100,6.3900,6.3900,3880900,24818632.0000
