date,time,open,high,low,close,volume,amount
2026-01-13,20260113093500000,48.0000,48.1700,47.7100,47.9500,746400,35728767.0000
2026-01-13,20260113094000000,47.8800,47.9100,47.5100,47.8600,579500,27616115.0000
2026-01-13,20260113094500000,47.8800,48.6600,47.8800,48.6600,871172,42037078.0000
2026-01-13,20260113095000000,48.6600,49.1000,48.2400,49.0400,1206721,58807625.0000
2026-01-13,20260113095500000,49.0400,49.4400,48.9600,49.1200,1590100,78182812.0000
2026-01-13,20260113100000000,49.1600,49.8200,49.0400,49.8000,1559000,77064423.0000
2026-01-13,20260113100500000,49.8400,49.9000,49.5000,49.6100,1193500,59355963.0000
2026-01-13,20260113101000000,49.6200,50.1300,49.3600,49.3700,1275600,63510456.0000
2026-01-13,20260113101500000,49.3700,49.4700,49.1100,49.1100,509600,25144837.0000
2026-01-13,20260113102000000,49.1100,49.1100,48.8700,48.9300,562600,27547882.0000
2026-01-13,20260113102500000,48.9100,49.0300,48.8100,48.9400,428600,20968775.0000
2026-01-13,20260113103000000,48.8700,48.9400,48.7800,48.7900,257900,12596703.0000
2026-01-13,20260113103500000,48.7800,48.8500,48.5000,48.5600,338900,16489171.0000
2026-01-13,20260113104000000,48.5500,48.5900,48.4200,48.5000,185300,8990099.0000
2026-01-13,20260113104500000,48.4900,48.8800,48.4900,48.8000,199800,9725188.0000
2026-01-13,20260113105000000,48.8100,49.3000,48.8100,49.3000,306300,15049700.0000
2026-01-13,20260113105500000,49.3300,49.5000,49.1700,49.2600,462300,22798277.0000
2026-01-13,20260113110000000,49.2700,49.5300,49.1800,49.4500,329200,16267258.0000
2026-01-13,20260113110500000,49.4500,49.4500,49.1300,49.1300,255200,12569498.0000
2026-01-13,20260113111000000,49.1400,49.6300,49.0800,49.6300,276466,13640109.0000
2026-01-13,20260113111500000,49.6300,51.0300,49.5100,50.6300,2073028,104349898.0000
2026-01-13,20260113112000000,50.6300,50.6300,49.8000,49.8300,577272,28948711.0000
2026-01-13,20260113112500000,49.8300,50.1500,49.6700,50.0000,459300,22931552.0000
2026-01-13,20260113113000000,50.1300,50.5000,49.9000,49.9800,373180,18746094.0000
2026-01-13,20260113130500000,49.9800,49.9800,49.4900,49.5100,356400,17729456.0000
2026-01-13,20260113131000000,49.5300,49.6700,49.3800,49.4200,247000,12223860.0000
2026-01-13,20260113131500000,49.3800,49.4700,49.1600,49.3000,445100,21932852.0000
2026-01-13,20260113132000000,49.3000,49.5000,49.2600,49.4400,250100,12352029.0000
2026-01-13,20260113132500000,49.4500,49.7100,49.3300,49.5600,330200,16355954.0000
2026-01-13,20260113133000000,49.5500,49.5500,49.3400,49.5400,147300,7281599.0000
2026-01-13,20260113133500000,49.5400,49.6000,49.1600,49.1700,250200,12337756.0000
2026-01-13,20260113134000000,49.1500,49.3200,49.1300,49.2900,256900,12643736.0000
2026-01-13,20260113134500000,49.2900,49.3200,49.2700,49.2800,147800,7284999.0000
2026-01-13,20260113135000000,49.2800,49.2900,49.2500,49.2700,147900,7286577.0000
2026-01-13,20260113135500000,49.2800,49.3000,49.2600,49.2900,92101,4538223.0000
2026-01-13,20260113140000000,49.2900,49.3800,49.2700,49.2700,115700,5705446.0000
2026-01-13,20260113140500000,49.2700,49.2900,49.1300,49.1800,172600,8498741.0000
2026-01-13,20260113141000000,49.1300,49.1500,49.0100,49.1000,131800,6465585.0000
2026-01-13,20260113141500000,49.0900,49.1000,49.0000,49.0100,132900,6517823.0000
2026-01-13,20260113142000000,49.0100,49.0200,48.8900,48.9700,241100,11806148.0000
2026-01-13,20260113142500000,48.9600,49.2500,48.9400,49.2400,170100,8354035.0000
2026-01-13,20260113143000000,49.2300,49.3700,49.0000,49.0000,164000,8075103.0000
2026-01-13,20260113143500000,49.0100,49.0900,48.9500,49.0100,175200,8587694.0000
2026-01-13,20260113144000000,49.0000,49.0400,48.8900,48.9000,313100,15337027.0000
2026-01-13,20260113144500000,48.9000,48.9000,48.7800,48.8200,299600,14628331.0000
2026-01-13,20260113145000000,48.8000,48.8300,48.5500,48.6200,374900,18255676.0000
2026-01-13,20260113145500000,48.6400,48.8600,48.6000,48.8600,321200,15666010.0000
2026-01-13,20260113150000000,48.8600,49.2700,48.8600,49.2700,431900,21234422.0000
