date,time,open,high,low,close,volume,amount
2026-02-10,20260210093500000,13.2600,13.2600,13.0400,13.0400,2446200,32086453.0000
2026-02-10,20260210094000000,13.0500,13.1200,13.0500,13.0900,1189600,15560474.0000
2026-02-10,20260210094500000,13.1000,13.1700,13.0800,13.1300,582800,7648537.0000
2026-02-10,20260210095000000,13.1200,13.1500,13.1000,13.1000,511000,6706952.0000
2026-02-10,20260210095500000,13.1100,13.1100,13.0600,13.0900,747300,9775001.0000
2026-02-10,20260210100000000,13.1100,13.1900,13.1100,13.1900,671100,8812601.0000
2026-02-10,20260210100500000,13.1900,13.2400,13.1800,13.2100,689900,9109715.0000
2026-02-10,20260210101000000,13.2100,13.2400,13.1700,13.1800,426600,5633536.0000
2026-02-10,20260210101500000,13.1800,13.1900,13.1200,13.1500,810800,10655070.0000
2026-02-10,20260210102000000,13.1500,13.2100,13.1400,13.1900,454938,5999968.0000
2026-02-10,20260210102500000,13.2100,13.2200,13.1700,13.2100,482200,6364418.0000
2026-02-10,20260210103000000,13.2100,13.3100,13.2100,13.3100,1256900,16671987.0000
2026-02-10,20260210103500000,13.3100,13.3300,13.2800,13.2800,999300,13300847.0000
2026-02-10,20260210104000000,13.2700,13.3000,13.2400,13.2700,420940,5586762.0000
2026-02-10,20260210104500000,13.2700,13.3000,13.2500,13.2800,414100,5495327.0000
2026-02-10,20260210105000000,13.2800,13.3000,13.2600,13.2700,491600,6529971.0000
2026-02-10,20260210105500000,13.2700,13.2800,13.2400,13.2700,320800,4252573.0000
2026-02-10,20260210110000000,13.2700,13.4300,13.2700,13.4000,1661600,22176857.0000
2026-02-10,20260210110500000,13.3800,13.4100,13.3400,13.3400,1552800,20786020.0000
2026-02-10,20260210111000000,13.3400,13.3800,13.3300,13.3600,711600,9502834.0000
2026-02-10,20260210111500000,13.3700,13.3800,13.3400,13.3600,605900,8090124.0000
2026-02-10,20260210112000000,13.3600,13.4000,13.3500,13.3800,1725130,23091991.0000
2026-02-10,20260210112500000,13.3800,13.3900,13.3400,13.3500,365000,4874822.0000
2026-02-10,20260210113000000,13.3500,13.3700,13.3300,13.3300,561300,7491397.0000
2026-02-10,20260210130500000,13.3400,13.5500,13.3100,13.5400,3892190,52337010.0000
2026-02-10,20260210131000000,13.5200,13.5200,13.4000,13.4200,1842900,24825149.0000
2026-02-10,20260210131500000,13.4200,13.5000,13.4200,13.5000,1000300,13471559.0000
2026-02-10,20260210132000000,13.5100,13.6400,13.4700,13.6300,3518035,47722647.0000
2026-02-10,20260210132500000,13.6500,13.7100,13.6000,13.6400,2762700,37726516.0000
2026-02-10,20260210133000000,13.6400,13.6800,13.6000,13.6100,1335800,18219952.0000
2026-02-10,20260210133500000,13.6100,13.6500,13.6100,13.6500,1188048,16189426.0000
2026-02-10,20260210134000000,13.6300,13.8800,13.6100,13.8800,4726400,65084397.0000
2026-02-10,20260210134500000,13.8600,13.8900,13.7900,13.7900,3034871,42031005.0000
2026-02-10,20260210135000000,13.7900,13.8300,13.7700,13.8000,1373100,18954571.0000
2026-02-10,20260210135500000,13.8100,13.8800,13.7900,13.8000,1700000,23522642.0000
2026-02-10,20260210140000000,13.8000,13.8100,13.7800,13.8000,1230100,16968587.0000
2026-02-10,20260210140500000,13.8000,13.8000,13.7300,13.7400,1045400,14379175.0000
2026-02-10,20260210141000000,13.7400,13.7800,13.7200,13.7700,1093200,15039353.0000
2026-02-10,20260210141500000,13.7700,13.7900,13.7300,13.7500,524700,7221362.0000
2026-02-10,20260210142000000,13.7500,13.7600,13.6800,13.6900,563300,7727704.0000
2026-02-10,20260210142500000,13.7000,13.7100,13.6700,13.6700,615900,8433089.0000
2026-02-10,20260210143000000,13.6700,13.7000,13.6700,13.6900,594801,8140494.0000
2026-02-10,20260210143500000,13.6800,13.7400,13.6700,13.7300,801510,10975827.0000
2026-02-10,20260210144000000,13.7300,13.7300,13.7000,13.7100,420600,5766473.0000
2026-02-10,20260210144500000,13.7100,13.7200,13.6800,13.6900,516600,7077251.0000
2026-02-10,20260210145000000,13.6800,13.7000,13.6700,13.7000,660600,9042766.0000
2026-02-10,20260210145500000,13.6900,13.7000,13.6800,13.6800,996400,13638435.0000
2026-02-10,20260210150000000,13.6900,13.7000,13.6700,13.6700,818807,11199041.0000
