日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-12-26,600996,10.99,10.74,11.15,10.62,234980,253978648.0,4.84,-1.83,-0.2,1.88
2025-12-29,600996,10.73,10.32,10.95,10.31,271202,285942240.0,5.96,-3.91,-0.42,2.18
2025-12-30,600996,10.32,9.94,10.46,9.87,291980,295939524.0,5.72,-3.68,-0.38,2.34
2025-12-31,600996,10.0,10.04,10.31,9.75,265579,265709094.0,5.63,1.01,0.1,2.13
2026-01-05,600996,10.0,9.92,10.04,9.79,268006,264728051.0,2.49,-1.2,-0.12,2.15
2026-01-06,600996,9.98,9.96,10.18,9.88,231397,231213715.0,3.02,0.4,0.04,1.86
2026-01-07,600996,9.88,9.87,10.07,9.79,200078,198119442.0,2.81,-0.9,-0.09,1.6
2026-01-08,600996,9.86,10.05,10.25,9.86,301734,303190621.0,3.95,1.82,0.18,2.42
2026-01-09,600996,10.14,10.22,10.37,10.07,305324,312533781.0,2.99,1.69,0.17,2.45
2026-01-12,600996,10.33,10.3,10.4,10.08,402687,411646073.0,3.13,0.78,0.08,3.23
2026-01-13,600996,10.33,10.05,10.4,10.02,411906,420339774.0,3.69,-2.43,-0.25,3.3
2026-01-14,600996,10.05,10.15,10.35,9.98,412734,419975414.0,3.68,1.0,0.1,3.31
2026-01-15,600996,10.13,9.81,10.13,9.7,326991,321469130.0,4.24,-3.35,-0.34,2.62
2026-01-16,600996,9.81,9.63,9.95,9.52,309764,300194908.0,4.38,-1.83,-0.18,2.48
2026-01-19,600996,9.4,9.47,9.55,9.1,244181,229319352.0,4.67,-1.66,-0.16,1.96
2026-01-20,600996,9.5,9.41,9.67,9.17,286387,268443498.0,5.28,-0.63,-0.06,2.3
2026-01-21,600996,9.37,9.48,9.95,9.32,461720,446005751.0,6.7,0.74,0.07,3.7
2026-01-22,600996,9.46,9.48,9.55,9.38,238959,225845958.0,1.79,0.0,0.0,1.92
2026-01-23,600996,9.49,9.56,9.85,9.46,305713,294438604.0,4.11,0.84,0.08,2.45
2026-01-26,600996,9.5,9.16,9.55,9.0,401320,369452081.0,5.75,-4.18,-0.4,3.22
2026-01-27,600996,9.26,8.96,9.26,8.84,274754,246521130.0,4.59,-2.18,-0.2,2.2
2026-01-28,600996,8.96,8.84,9.03,8.77,207077,183762587.0,2.9,-1.34,-0.12,1.66
2026-01-29,600996,8.8,8.84,8.98,8.66,246610,218451679.0,3.62,0.0,0.0,1.98
2026-01-30,600996,8.84,8.84,9.27,8.8,328275,294491982.0,5.32,0.0,0.0,2.63
2026-02-02,600996,8.8,8.75,9.04,8.71,269986,239677293.0,3.73,-1.02,-0.09,2.17
2026-02-03,600996,8.79,8.88,8.89,8.74,184010,162332831.0,1.71,1.49,0.13,1.48
2026-02-04,600996,8.87,8.94,9.01,8.8,180844,160704061.0,2.36,0.68,0.06,1.45
2026-02-05,600996,8.88,8.89,9.01,8.84,178982,159784119.0,1.9,-0.56,-0.05,1.44
2026-02-06,600996,8.81,8.83,8.95,8.69,171368,151494948.0,2.92,-0.67,-0.06,1.37
2026-02-09,600996,8.98,9.13,9.23,8.97,267106,243503312.0,2.94,3.4,0.3,2.14
2026-02-10,600996,9.15,9.5,9.62,9.13,461202,433584862.0,5.37,4.05,0.37,3.7
2026-02-11,600996,9.4,9.24,9.4,9.18,250629,232085767.0,2.32,-2.74,-0.26,2.01
2026-02-12,600996,9.24,9.1,9.26,8.97,220483,200365354.0,3.14,-1.52,-0.14,1.77
2026-02-13,600996,9.08,9.02,9.19,9.02,141814,129023033.0,1.87,-0.88,-0.08,1.14
2026-02-24,600996,9.09,8.77,9.1,8.73,215420,189796745.0,4.1,-2.77,-0.25,1.73
2026-02-25,600996,8.75,8.76,8.86,8.71,150818,132589614.0,1.71,-0.11,-0.01,1.21
2026-02-26,600996,8.77,8.53,8.8,8.48,240995,206822091.0,3.65,-2.63,-0.23,1.93
2026-02-27,600996,8.54,8.64,8.72,8.5,178759,154227964.0,2.58,1.29,0.11,1.43
2026-03-02,600996,8.48,8.26,8.49,8.2,239541,199072827.0,3.36,-4.4,-0.38,1.92
2026-03-03,600996,8.26,7.88,8.28,7.85,277014,221390959.0,5.21,-4.6,-0.38,2.22
2026-03-04,600996,7.85,7.79,7.93,7.7,191134,149404068.0,2.92,-1.14,-0.09,1.53
2026-03-05,600996,7.88,8.06,8.29,7.86,290199,235412579.0,5.52,3.47,0.27,2.33
2026-03-06,600996,8.08,8.13,8.2,8.0,155215,125985404.0,2.48,0.87,0.07,1.24
2026-03-09,600996,8.11,8.13,8.15,7.86,207942,165857904.0,3.57,0.0,0.0,1.67
2026-03-10,600996,8.19,8.27,8.51,8.18,286474,238110505.0,4.06,1.72,0.14,2.3
2026-03-11,600996,8.32,8.3,8.38,8.19,217399,179921725.0,2.3,0.36,0.03,1.74
2026-03-12,600996,8.29,8.1,8.32,7.99,195447,158765595.0,3.98,-2.41,-0.2,1.57
2026-03-13,600996,8.11,8.13,8.23,8.07,157186,128143365.0,1.98,0.37,0.03,1.26
2026-03-16,600996,8.1,8.65,8.94,8.05,661358,572021000.0,10.95,6.4,0.52,5.3
2026-03-17,600996,8.37,8.27,8.58,8.26,377525,316660837.0,3.7,-4.39,-0.38,3.03
2026-03-18,600996,8.27,8.64,8.92,8.13,440536,372447818.0,9.55,4.47,0.37,3.53
2026-03-19,600996,8.53,9.5,9.5,8.53,739535,686126600.0,11.23,9.95,0.86,5.93
2026-03-20,600996,9.39,9.31,9.7,9.3,867975,822115729.0,4.21,-2.0,-0.19,6.96
2026-03-23,600996,9.1,9.24,9.66,8.88,661756,612842293.0,8.38,-0.75,-0.07,5.31
2026-03-24,600996,9.37,9.37,9.49,9.11,513498,478533411.0,4.11,1.41,0.13,4.12
2026-03-25,600996,9.35,9.57,9.62,9.3,574369,545069898.0,3.42,2.13,0.2,4.61
2026-03-26,600996,9.43,9.11,9.43,9.06,417551,383102250.0,3.87,-4.81,-0.46,3.35
2026-03-27,600996,10.02,10.02,10.02,10.02,161639,161962338.0,0.0,9.99,0.91,1.3
2026-03-30,600996,10.2,11.02,11.02,10.02,1009149,1074647555.0,9.98,9.98,1.0,8.09
2026-03-31,600996,10.5,10.34,11.1,10.31,1092105,1158373033.0,7.17,-6.17,-0.68,8.76
2026-04-01,600996,10.38,10.27,10.89,10.04,926478,965070076.0,8.22,-0.68,-0.07,7.43
