日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-02,600875,20.01,19.44,20.01,19.21,397547,776503564.0,4.03,-2.16,-0.43,1.96
2025-09-03,600875,19.45,19.01,19.61,18.85,345155,659239294.0,3.91,-2.21,-0.43,1.71
2025-09-04,600875,18.97,18.82,19.11,18.6,300932,567957002.0,2.68,-1.0,-0.19,1.49
2025-09-05,600875,18.82,19.29,19.35,18.82,270256,517401560.0,2.82,2.5,0.47,1.34
2025-09-08,600875,19.61,19.46,19.64,19.32,273007,532300757.0,1.66,0.88,0.17,1.35
2025-09-09,600875,19.44,19.15,19.44,19.0,231438,444740673.0,2.26,-1.59,-0.31,1.14
2025-09-10,600875,19.18,18.91,19.2,18.84,216243,409769906.0,1.88,-1.25,-0.24,1.07
2025-09-11,600875,18.91,19.24,19.28,18.8,274888,526538831.0,2.54,1.75,0.33,1.36
2025-09-12,600875,19.36,19.38,19.58,19.24,349496,678356916.0,1.77,0.73,0.14,1.73
2025-09-15,600875,19.37,19.45,19.66,19.3,241947,470974642.0,1.86,0.36,0.07,1.2
2025-09-16,600875,19.57,19.14,19.57,19.0,262554,503466767.0,2.93,-1.59,-0.31,1.3
2025-09-17,600875,19.15,19.44,19.48,19.01,364095,701574906.0,2.46,1.57,0.3,1.8
2025-09-18,600875,19.43,18.9,19.43,18.75,431551,822200545.0,3.5,-2.78,-0.54,2.13
2025-09-19,600875,18.81,18.9,19.03,18.8,217624,412222060.0,1.22,0.0,0.0,1.08
2025-09-22,600875,18.98,18.7,18.98,18.54,262038,489082218.0,2.33,-1.06,-0.2,1.29
2025-09-23,600875,18.64,18.67,18.85,18.29,275623,510954570.0,2.99,-0.16,-0.03,1.36
2025-09-24,600875,18.56,18.8,18.82,18.52,203568,380477081.0,1.61,0.7,0.13,1.01
2025-09-25,600875,18.8,18.99,19.12,18.8,288221,546548948.0,1.7,1.01,0.19,1.42
2025-09-26,600875,18.92,18.95,19.42,18.89,356681,683289091.0,2.79,-0.21,-0.04,1.76
2025-09-29,600875,18.9,19.03,19.08,18.73,251963,476988930.0,1.85,0.42,0.08,1.25
2025-09-30,600875,18.97,19.29,19.42,18.95,362276,699003635.0,2.47,1.37,0.26,1.79
2025-10-09,600875,19.86,21.22,21.22,19.86,1582672,3289520822.0,7.05,10.01,1.93,7.82
2025-10-10,600875,21.2,20.79,21.2,20.66,1015469,2118288507.0,2.54,-2.03,-0.43,5.02
2025-10-13,600875,20.05,21.09,21.23,20.05,986988,2052253818.0,5.68,1.44,0.3,4.88
2025-10-14,600875,21.35,20.99,21.92,20.8,1095189,2332145426.0,5.31,-0.47,-0.1,5.41
2025-10-15,600875,20.83,20.92,21.33,20.4,688092,1429846776.0,4.43,-0.33,-0.07,3.04
2025-10-16,600875,21.01,20.77,21.14,20.68,518028,1078969683.0,2.2,-0.72,-0.15,2.29
2025-10-17,600875,20.82,19.74,20.9,19.72,600121,1207814103.0,5.68,-4.96,-1.03,2.65
2025-10-20,600875,20.03,20.14,20.3,19.87,427237,857464381.0,2.18,2.03,0.4,1.89
2025-10-21,600875,20.19,20.52,20.96,20.06,522921,1077984878.0,4.47,1.89,0.38,2.31
2025-10-22,600875,20.57,20.34,20.65,20.12,366331,746383899.0,2.58,-0.88,-0.18,1.62
2025-10-23,600875,20.18,20.35,20.47,19.86,360871,728180116.0,3.0,0.05,0.01,1.59
2025-10-24,600875,20.38,20.2,20.47,20.06,371451,750222333.0,2.01,-0.74,-0.15,1.64
2025-10-27,600875,20.42,21.47,21.98,20.35,1159991,2449515044.0,8.07,6.29,1.27,5.13
2025-10-28,600875,21.4,21.05,21.42,20.95,627327,1327860457.0,2.19,-1.96,-0.42,2.77
2025-10-29,600875,21.13,21.92,21.95,21.08,954616,2071299315.0,4.13,4.13,0.87,4.22
2025-10-30,600875,22.1,21.52,22.1,21.45,698824,1515791500.0,2.97,-1.82,-0.4,3.09
2025-10-31,600875,21.63,20.87,21.65,20.74,748778,1575985583.0,4.23,-3.02,-0.65,3.31
2025-11-03,600875,21.52,21.22,21.74,20.83,937022,1998006640.0,4.36,1.68,0.35,4.14
2025-11-04,600875,21.23,21.4,22.06,21.22,952159,2057381687.0,3.96,0.85,0.18,4.21
2025-11-05,600875,21.0,22.23,22.35,20.48,1689564,3644494380.0,8.74,3.88,0.83,7.46
2025-11-06,600875,22.16,22.79,23.07,22.0,1522550,3463444192.0,4.81,2.52,0.56,6.73
2025-11-07,600875,22.5,22.54,22.75,22.32,775950,1747410426.0,1.89,-1.1,-0.25,3.43
2025-11-10,600875,22.99,24.27,24.75,22.99,1942842,4697033381.0,7.81,7.68,1.73,8.58
2025-11-11,600875,24.35,23.37,24.48,23.29,1084136,2561688171.0,4.9,-3.71,-0.9,4.79
2025-11-12,600875,23.38,22.63,23.53,22.27,820153,1868865900.0,5.39,-3.17,-0.74,3.62
2025-11-13,600875,22.88,24.25,24.75,22.88,1334381,3204691543.0,8.26,7.16,1.62,5.9
2025-11-14,600875,24.03,23.0,24.23,22.95,941989,2207290845.0,5.28,-5.15,-1.25,4.16
2025-11-17,600875,22.93,22.32,23.35,22.14,773772,1746185357.0,5.26,-2.96,-0.68,3.42
2025-11-18,600875,22.18,21.55,22.25,21.32,612859,1328217111.0,4.17,-3.45,-0.77,2.71
2025-11-19,600875,21.42,21.49,21.72,21.22,449612,964284310.0,2.32,-0.28,-0.06,1.99
2025-11-20,600875,21.73,21.19,21.77,21.11,519411,1116046309.0,3.07,-1.4,-0.3,2.29
2025-11-21,600875,20.7,20.3,20.9,20.29,594148,1220323058.0,2.88,-4.2,-0.89,2.63
2025-11-24,600875,20.55,20.25,20.61,20.05,428880,869551348.0,2.76,-0.25,-0.05,1.89
2025-11-25,600875,20.45,20.45,20.78,20.36,452218,929344330.0,2.07,0.99,0.2,2.0
2025-11-26,600875,20.5,20.51,20.74,20.26,305709,627020746.0,2.35,0.29,0.06,1.35
2025-11-27,600875,20.46,20.33,20.87,20.28,336590,692472315.0,2.88,-0.88,-0.18,1.49
2025-11-28,600875,20.33,21.46,21.58,20.29,758948,1605047627.0,6.35,5.56,1.13,3.35
2025-12-01,600875,21.48,21.35,21.57,21.19,367096,782451155.0,1.77,-0.51,-0.11,1.62
2025-12-02,600875,21.28,21.23,21.34,20.82,275052,580335608.0,2.44,-0.56,-0.12,1.22
2025-12-03,600875,21.19,21.19,21.37,21.05,262113,556180294.0,1.51,-0.19,-0.04,1.16
2025-12-04,600875,21.15,20.91,21.3,20.83,244401,513657821.0,2.22,-1.32,-0.28,1.08
2025-12-05,600875,21.0,21.58,21.73,20.92,431327,922795518.0,3.87,3.2,0.67,1.91
2025-12-08,600875,21.86,21.43,21.89,21.36,347187,748618007.0,2.46,-0.7,-0.15,1.53
2025-12-09,600875,21.38,21.31,21.43,21.15,232849,495490196.0,1.31,-0.56,-0.12,1.03
2025-12-10,600875,21.32,21.21,21.48,20.86,262776,553713822.0,2.91,-0.47,-0.1,1.16
2025-12-11,600875,21.78,21.86,22.7,21.78,786111,1745184619.0,4.34,3.06,0.65,3.47
2025-12-12,600875,22.3,24.05,24.05,22.3,1381187,3228697852.0,8.01,10.02,2.19,6.1
2025-12-15,600875,24.4,23.81,24.45,23.75,1231167,2958895643.0,2.91,-1.0,-0.24,5.44
2025-12-16,600875,23.61,22.74,23.75,22.57,680012,1560061176.0,4.96,-4.49,-1.07,3.0
2025-12-17,600875,22.63,23.17,23.28,22.31,619795,1417462945.0,4.27,1.89,0.43,2.74
2025-12-18,600875,22.79,22.53,22.85,22.48,496691,1125732656.0,1.6,-2.76,-0.64,2.19
2025-12-19,600875,22.88,22.9,23.38,22.82,537751,1239586897.0,2.49,1.64,0.37,2.38
2025-12-22,600875,23.63,23.3,23.87,23.06,597507,1398453784.0,3.54,1.75,0.4,2.64
2025-12-23,600875,23.3,24.7,24.99,23.1,1188537,2879474249.0,8.11,6.01,1.4,5.25
2025-12-24,600875,24.48,24.6,24.9,24.05,678941,1664780077.0,3.44,-0.4,-0.1,3.0
2025-12-25,600875,24.6,25.1,25.94,24.6,899207,2280842370.0,5.45,2.03,0.5,3.97
2025-12-26,600875,24.85,24.9,25.22,24.7,615190,1532837235.0,2.07,-0.8,-0.2,2.72
2025-12-29,600875,25.25,24.37,25.39,24.3,622134,1532202060.0,4.38,-2.13,-0.53,2.75
2025-12-30,600875,24.19,24.4,24.75,24.0,458066,1118264795.0,3.08,0.12,0.03,2.02
2025-12-31,600875,24.3,24.28,24.5,24.1,390375,948868531.0,1.64,-0.49,-0.12,1.72
2026-01-05,600875,24.66,24.54,24.8,24.26,610749,1497093639.0,2.22,1.07,0.26,2.7
2026-01-06,600875,24.54,24.7,24.95,24.44,578771,1426653358.0,2.08,0.65,0.16,2.56
2026-01-07,600875,24.81,25.6,25.65,24.58,800686,2031105606.0,4.33,3.64,0.9,3.54
2026-01-08,600875,25.4,25.45,26.38,25.02,867657,2230779994.0,5.31,-0.59,-0.15,3.83
2026-01-09,600875,25.4,26.08,27.05,25.35,916275,2412703969.0,6.68,2.48,0.63,4.05
2026-01-12,600875,26.01,25.6,26.2,25.26,1121856,2875889174.0,3.6,-1.84,-0.48,4.96
2026-01-13,600875,25.37,25.78,26.6,24.8,1171971,2997848406.0,7.03,0.7,0.18,5.18
2026-01-14,600875,25.58,25.01,26.07,24.9,1012563,2579582914.0,4.54,-2.99,-0.77,4.47
2026-01-15,600875,24.88,25.01,25.18,24.62,538283,1340099372.0,2.24,0.0,0.0,2.38
2026-01-16,600875,25.86,25.4,26.96,25.31,1262289,3293659540.0,6.6,1.56,0.39,5.58
2026-01-19,600875,25.49,26.9,27.18,25.45,1323725,3546575950.0,6.81,5.91,1.5,5.85
2026-01-20,600875,27.18,26.35,27.18,25.8,854974,2254490759.0,5.13,-2.04,-0.55,3.78
2026-01-21,600875,26.18,26.97,27.8,25.91,1074870,2893149133.0,7.17,2.35,0.62,4.75
2026-01-22,600875,27.28,26.9,27.56,26.51,768969,2065507635.0,3.89,-0.26,-0.07,3.4
2026-01-23,600875,27.01,27.58,28.13,27.0,942653,2605686028.0,4.2,2.53,0.68,4.16
2026-01-26,600875,27.4,27.18,27.85,27.02,772560,2112180620.0,3.01,-1.45,-0.4,3.41
2026-01-27,600875,26.9,26.78,27.17,26.2,555788,1482326649.0,3.57,-1.47,-0.4,2.46
2026-01-28,600875,26.78,26.41,26.89,26.14,503294,1326123461.0,2.8,-1.38,-0.37,2.22
2026-01-29,600875,26.43,25.4,26.5,25.35,657985,1699145290.0,4.35,-3.82,-1.01,2.91
2026-01-30,600875,25.3,24.85,25.4,24.21,626498,1551359640.0,4.69,-2.17,-0.55,2.77
2026-02-02,600875,24.86,24.64,25.76,24.64,571165,1439506826.0,4.51,-0.85,-0.21,2.52
2026-02-03,600875,25.05,25.71,25.77,24.85,449511,1138148892.0,3.73,4.34,1.07,1.99
2026-02-04,600875,25.59,25.99,26.5,25.5,430505,1118797758.0,3.89,1.09,0.28,1.9
2026-02-05,600875,25.98,26.7,28.11,25.8,1173606,3163721814.0,8.89,2.73,0.71,5.19
2026-02-06,600875,26.38,26.15,27.68,26.14,954065,2553931642.0,5.77,-2.06,-0.55,4.22
2026-02-09,600875,26.8,28.77,28.77,26.8,1655726,4651849583.0,7.53,10.02,2.62,7.32
2026-02-10,600875,28.89,31.17,31.5,28.75,2181877,6609438907.0,9.56,8.34,2.4,9.64
2026-02-11,600875,30.66,30.59,31.3,30.25,902878,2766174536.0,3.37,-1.86,-0.58,3.99
2026-02-12,600875,30.88,33.65,33.65,30.87,1449372,4733735252.0,9.09,10.0,3.06,6.4
2026-02-13,600875,33.2,31.86,33.45,31.57,1185181,3801573434.0,5.59,-5.32,-1.79,5.24
2026-02-24,600875,32.51,33.84,34.4,31.97,1320793,4388151509.0,7.63,6.21,1.98,5.84
2026-02-25,600875,34.04,33.95,35.52,33.4,1127139,3836295783.0,6.26,0.33,0.11,4.98
2026-02-26,600875,33.9,37.35,37.35,33.9,1361189,4939131305.0,10.16,10.01,3.4,6.01
2026-02-27,600875,38.05,37.07,38.2,36.1,1481553,5474912069.0,5.62,-0.75,-0.28,6.55
2026-03-02,600875,36.04,37.51,38.84,36.01,1370498,5168565754.0,7.63,1.19,0.44,6.06
2026-03-03,600875,37.51,35.18,37.56,34.39,1418043,5031751728.0,8.45,-6.21,-2.33,6.27
2026-03-04,600875,34.68,38.37,38.7,34.67,1651842,6221956681.0,11.46,9.07,3.19,7.3
2026-03-05,600875,39.88,42.21,42.21,39.31,820956,3404042720.0,7.56,10.01,3.84,3.63
2026-03-06,600875,43.01,44.22,45.38,43.01,1874618,8288425519.0,5.61,4.76,2.01,8.28
2026-03-09,600875,42.11,43.0,43.8,41.63,1419448,6042190726.0,4.91,-2.76,-1.22,6.27
2026-03-10,600875,43.06,42.16,44.06,41.75,1270776,5414091112.0,5.37,-1.95,-0.84,5.61
2026-03-11,600875,42.5,41.08,42.62,40.41,1245441,5126704876.0,5.24,-2.56,-1.08,5.5
2026-03-12,600875,40.75,40.47,40.89,39.41,1060437,4262634309.0,3.6,-1.48,-0.61,4.69
2026-03-13,600875,40.05,38.4,40.62,38.27,1175332,4583097978.0,5.81,-5.11,-2.07,5.19
2026-03-16,600875,38.4,38.73,39.48,37.1,1103840,4238328050.0,6.2,0.86,0.33,4.88
2026-03-17,600875,39.01,37.6,39.33,37.46,916238,3514400601.0,4.83,-2.92,-1.13,4.05
2026-03-18,600875,38.0,40.17,40.65,37.22,1345095,5232719314.0,9.12,6.84,2.57,5.94
2026-03-19,600875,38.6,38.5,39.63,38.02,1055431,4089365177.0,4.01,-4.16,-1.67,4.66
2026-03-20,600875,39.28,36.9,40.32,36.4,1471618,5616543095.0,10.18,-4.16,-1.6,6.5
2026-03-23,600875,36.44,35.62,36.85,35.22,1025484,3696174223.0,4.42,-3.47,-1.28,4.53
2026-03-24,600875,36.66,37.13,37.9,36.11,1066660,3938435042.0,5.03,4.24,1.51,4.71
2026-03-25,600875,38.94,37.83,39.38,37.58,1021335,3926687823.0,4.85,1.89,0.7,4.51
2026-03-26,600875,37.82,36.69,37.83,36.5,603022,2231179040.0,3.52,-3.01,-1.14,2.66
2026-03-27,600875,36.28,36.14,37.0,35.63,561350,2041242272.0,3.73,-1.5,-0.55,2.48
2026-03-30,600875,35.76,35.79,36.19,34.83,576704,2044922660.0,3.76,-0.97,-0.35,2.55
2026-03-31,600875,35.89,35.05,36.6,34.89,549667,1958198308.0,4.78,-2.07,-0.74,2.43
2026-04-01,600875,36.79,38.28,38.56,36.55,1584566,6014067333.0,5.73,9.22,3.23,7.0
