日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-11,600961,14.67,14.77,14.87,14.49,267528,392451285.0,2.57,0.0,0.0,3.56
2025-09-12,600961,14.87,16.25,16.25,14.76,845569,1324716085.0,10.09,10.02,1.48,11.25
2025-09-15,600961,16.0,15.5,16.03,15.44,674013,1052386349.0,3.63,-4.62,-0.75,8.97
2025-09-16,600961,15.79,15.26,15.96,14.52,673390,1013089988.0,9.29,-1.55,-0.24,8.96
2025-09-17,600961,14.94,14.95,15.12,14.71,415739,620414328.0,2.69,-2.03,-0.31,5.53
2025-09-18,600961,14.7,14.3,14.87,14.14,450158,652179273.0,4.88,-4.35,-0.65,5.99
2025-09-19,600961,14.35,14.42,14.67,14.2,234249,337392838.0,3.29,0.84,0.12,3.12
2025-09-22,600961,14.89,14.9,15.07,14.51,337089,498827406.0,3.88,3.33,0.48,4.48
2025-09-23,600961,14.87,15.38,15.95,14.87,607257,943576687.0,7.25,3.22,0.48,8.08
2025-09-24,600961,15.19,15.37,15.45,14.89,312916,475412463.0,3.64,-0.07,-0.01,4.16
2025-09-25,600961,15.5,14.95,15.65,14.76,443325,665023533.0,5.79,-2.73,-0.42,5.9
2025-09-26,600961,14.9,14.88,15.44,14.83,289027,436642693.0,4.08,-0.47,-0.07,3.84
2025-09-29,600961,15.11,15.55,15.58,14.64,451202,685087930.0,6.32,4.5,0.67,6.0
2025-09-30,600961,15.68,16.23,16.53,15.57,462015,748405831.0,6.17,4.37,0.68,6.15
2025-10-09,600961,17.05,17.0,17.17,16.48,487480,824597579.0,4.25,4.74,0.77,6.48
2025-10-10,600961,16.58,16.45,16.95,16.3,341723,568216719.0,3.82,-3.24,-0.55,4.55
2025-10-13,600961,16.03,17.25,17.44,16.01,423396,705995422.0,8.69,4.86,0.8,5.63
2025-10-14,600961,17.77,16.7,18.32,16.58,501230,880141483.0,10.09,-3.19,-0.55,6.67
2025-10-15,600961,17.23,16.9,17.36,16.5,304364,514361997.0,5.15,1.2,0.2,4.05
2025-10-16,600961,16.89,16.47,17.1,16.3,213378,356267316.0,4.73,-2.54,-0.43,2.84
2025-10-17,600961,16.75,15.73,16.84,15.66,325358,524979679.0,7.16,-4.49,-0.74,4.33
2025-10-20,600961,15.6,15.14,15.69,14.97,332853,505314927.0,4.58,-3.75,-0.59,4.43
2025-10-21,600961,15.38,15.17,15.61,15.16,232022,355726334.0,2.97,0.2,0.03,3.09
2025-10-22,600961,14.59,15.0,15.18,14.45,221096,327906225.0,4.81,-1.12,-0.17,2.94
2025-10-23,600961,14.92,15.08,15.25,14.71,201489,301754199.0,3.6,0.53,0.08,2.68
2025-10-24,600961,15.23,15.27,15.35,15.01,172863,262609053.0,2.25,1.26,0.19,2.3
2025-10-27,600961,15.34,15.52,15.78,15.27,220881,341538566.0,3.34,1.64,0.25,2.94
2025-10-28,600961,15.37,14.84,15.37,14.8,283749,426343030.0,3.67,-4.38,-0.68,3.77
2025-10-29,600961,14.85,15.73,15.74,14.85,288549,444033582.0,6.0,6.0,0.89,3.84
2025-10-30,600961,15.7,15.76,16.16,15.37,288158,455495755.0,5.02,0.19,0.03,3.83
2025-10-31,600961,15.89,15.62,16.08,15.5,177907,280280871.0,3.68,-0.89,-0.14,2.37
2025-11-03,600961,15.52,14.99,15.55,14.47,265181,394713364.0,6.91,-4.03,-0.63,3.53
2025-11-04,600961,14.9,14.59,15.02,14.39,176316,257680911.0,4.2,-2.67,-0.4,2.35
2025-11-05,600961,14.26,14.62,14.73,14.12,126572,183632435.0,4.18,0.21,0.03,1.68
2025-11-06,600961,14.66,15.05,15.13,14.62,154865,230742591.0,3.49,2.94,0.43,2.06
2025-11-07,600961,14.97,14.97,15.22,14.82,133944,201084470.0,2.66,-0.53,-0.08,1.78
2025-11-10,600961,15.1,15.09,15.37,14.84,147736,222788883.0,3.54,0.8,0.12,1.97
2025-11-11,600961,15.25,15.14,15.57,14.92,201082,305639212.0,4.31,0.33,0.05,2.67
2025-11-12,600961,15.09,15.05,15.36,14.76,177560,267409192.0,3.96,-0.59,-0.09,2.36
2025-11-13,600961,15.31,15.71,15.83,15.25,309393,482484090.0,3.85,4.39,0.66,4.12
2025-11-14,600961,15.47,15.11,15.61,15.08,178693,274571676.0,3.37,-3.82,-0.6,2.38
2025-11-17,600961,14.97,14.82,15.04,14.65,161134,239076022.0,2.58,-1.92,-0.29,2.14
2025-11-18,600961,14.68,14.45,14.8,14.29,159832,231441052.0,3.44,-2.5,-0.37,2.13
2025-11-19,600961,14.46,15.11,15.28,14.46,254228,378341221.0,5.67,4.57,0.66,3.38
2025-11-20,600961,15.0,15.24,15.63,15.0,227939,350586173.0,4.17,0.86,0.13,3.03
2025-11-21,600961,14.95,14.46,14.95,14.38,211863,309391241.0,3.74,-5.12,-0.78,2.82
2025-11-24,600961,14.56,14.51,14.64,14.27,132060,190853318.0,2.56,0.35,0.05,1.76
2025-11-25,600961,14.69,14.76,15.15,14.61,140962,208651276.0,3.72,1.72,0.25,1.87
2025-11-26,600961,14.78,14.57,14.93,14.52,133638,196594076.0,2.78,-1.29,-0.19,1.78
2025-11-27,600961,14.75,14.68,14.96,14.64,120157,177598011.0,2.2,0.75,0.11,1.6
2025-11-28,600961,14.75,14.99,15.08,14.7,141399,211030229.0,2.59,2.11,0.31,1.88
2025-12-01,600961,15.39,15.19,15.68,15.07,196839,302623657.0,4.07,1.33,0.2,2.62
2025-12-02,600961,15.12,14.87,15.14,14.79,114372,170580595.0,2.3,-2.11,-0.32,1.52
2025-12-03,600961,14.95,14.95,15.12,14.81,135667,203139563.0,2.08,0.54,0.08,1.8
2025-12-04,600961,15.15,14.86,15.21,14.8,135090,202729072.0,2.74,-0.6,-0.09,1.8
2025-12-05,600961,14.86,15.58,15.65,14.81,255192,389529780.0,5.65,4.85,0.72,3.39
2025-12-08,600961,15.48,15.14,15.54,15.01,233895,353913338.0,3.4,-2.82,-0.44,3.11
2025-12-09,600961,15.15,14.43,15.15,14.38,272188,398233560.0,5.09,-4.69,-0.71,3.62
2025-12-10,600961,14.63,14.82,14.87,14.46,192674,283061317.0,2.84,2.7,0.39,2.56
2025-12-11,600961,14.95,15.3,15.86,14.94,434768,671304261.0,6.21,3.24,0.48,5.78
2025-12-12,600961,15.65,15.71,15.84,15.34,278030,433359079.0,3.27,2.68,0.41,3.7
2025-12-15,600961,15.48,15.92,16.05,15.37,183335,290429746.0,4.33,1.34,0.21,2.44
2025-12-16,600961,15.75,15.03,15.75,14.99,178517,273212177.0,4.77,-5.59,-0.89,2.37
2025-12-17,600961,15.14,16.0,16.16,15.1,243059,380464220.0,7.05,6.45,0.97,3.23
2025-12-18,600961,15.89,15.99,16.52,15.82,226320,366224432.0,4.38,-0.06,-0.01,3.01
2025-12-19,600961,15.82,16.1,16.27,15.44,222604,353632455.0,5.19,0.69,0.11,2.96
2025-12-22,600961,16.25,16.3,16.66,16.12,209105,342218708.0,3.35,1.24,0.2,2.78
2025-12-23,600961,16.44,16.6,17.06,16.18,293375,488678185.0,5.4,1.84,0.3,3.9
2025-12-24,600961,16.86,16.47,16.87,16.29,214558,353559498.0,3.49,-0.78,-0.13,2.85
2025-12-25,600961,16.2,16.08,16.22,15.89,209381,335173135.0,2.0,-2.37,-0.39,2.79
2025-12-26,600961,16.25,16.52,16.6,16.1,237178,389140570.0,3.11,2.74,0.44,3.15
2025-12-29,600961,16.74,16.28,16.82,16.1,249185,410771142.0,4.36,-1.45,-0.24,3.31
2025-12-30,600961,15.81,16.2,16.43,15.62,209007,335790562.0,4.98,-0.49,-0.08,2.78
2025-12-31,600961,16.11,16.1,16.55,15.91,180930,293340152.0,3.95,-0.62,-0.1,2.41
2026-01-05,600961,16.34,16.48,16.7,16.2,198342,325846097.0,3.11,2.36,0.38,2.64
2026-01-06,600961,16.68,17.15,17.42,16.55,290215,495171959.0,5.28,4.07,0.67,3.86
2026-01-07,600961,17.35,17.45,17.99,17.06,290805,508295220.0,5.42,1.75,0.3,3.87
2026-01-08,600961,17.25,17.05,17.56,16.89,230773,398005891.0,3.84,-2.29,-0.4,3.07
2026-01-09,600961,17.11,17.75,18.1,17.0,268166,474152325.0,6.45,4.11,0.7,3.57
2026-01-12,600961,18.24,17.95,18.31,17.5,294370,524402623.0,4.56,1.13,0.2,3.92
2026-01-13,600961,18.0,18.15,18.61,17.78,300849,546146845.0,4.62,1.11,0.2,4.0
2026-01-14,600961,18.38,18.45,19.3,18.25,347860,649167416.0,5.79,1.65,0.3,4.63
2026-01-15,600961,18.79,19.5,19.7,18.41,403026,774871933.0,6.99,5.69,1.05,5.36
2026-01-16,600961,19.16,18.89,20.45,18.81,394219,767459126.0,8.41,-3.13,-0.61,5.24
2026-01-19,600961,19.0,18.97,19.18,18.3,278098,522946781.0,4.66,0.42,0.08,3.7
2026-01-20,600961,19.1,18.97,19.39,18.11,298949,558291009.0,6.75,0.0,0.0,3.98
2026-01-21,600961,19.05,20.47,20.65,18.94,421586,841084448.0,9.01,7.91,1.5,5.61
2026-01-22,600961,20.02,19.93,20.39,19.54,329501,656306741.0,4.15,-2.64,-0.54,4.38
2026-01-23,600961,20.49,21.61,21.81,20.28,427169,902780642.0,7.68,8.43,1.68,5.68
2026-01-26,600961,22.8,23.68,23.77,22.33,594514,1372119945.0,6.66,9.58,2.07,7.91
2026-01-27,600961,23.0,22.87,23.7,22.1,528827,1211065318.0,6.76,-3.42,-0.81,7.03
2026-01-28,600961,23.28,25.16,25.16,22.77,508553,1224563246.0,10.45,10.01,2.29,6.76
2026-01-29,600961,26.0,25.48,27.48,24.46,627778,1612496585.0,12.0,1.27,0.32,8.35
2026-01-30,600961,23.28,22.93,23.94,22.93,293440,681499431.0,3.96,-10.01,-2.55,3.9
2026-02-02,600961,20.64,20.64,20.64,20.64,52770,108917280.0,0.0,-9.99,-2.29,0.7
2026-02-03,600961,19.61,20.3,20.68,18.72,714088,1395794597.0,9.5,-1.65,-0.34,9.5
2026-02-04,600961,20.71,20.72,20.95,20.03,491051,1005355145.0,4.53,2.07,0.42,6.53
2026-02-05,600961,20.2,19.93,20.62,19.29,320518,635752292.0,6.42,-3.81,-0.79,4.26
2026-02-06,600961,18.95,20.06,20.31,18.95,295880,585249465.0,6.82,0.65,0.13,3.94
2026-02-09,600961,20.4,20.1,20.5,19.74,208742,417534438.0,3.79,0.2,0.04,2.78
2026-02-10,600961,20.1,19.95,20.27,19.82,151689,303681317.0,2.24,-0.75,-0.15,2.02
2026-02-11,600961,19.95,20.65,21.04,19.95,269830,558007479.0,5.46,3.51,0.7,3.59
2026-02-12,600961,20.56,21.16,21.64,20.56,251276,533302835.0,5.23,2.47,0.51,3.34
2026-02-13,600961,20.6,20.22,20.98,20.2,196323,403912021.0,3.69,-4.44,-0.94,2.61
2026-02-24,600961,21.26,21.03,21.69,21.0,228864,487555420.0,3.41,4.01,0.81,3.04
2026-02-25,600961,21.45,22.12,22.62,21.3,351542,776549604.0,6.28,5.18,1.09,4.68
2026-02-26,600961,22.62,22.16,23.09,22.12,363965,819238711.0,4.39,0.18,0.04,4.84
2026-02-27,600961,22.1,23.85,24.09,22.1,433762,1018509007.0,8.98,7.63,1.69,5.77
2026-03-02,600961,24.96,26.01,26.24,23.51,667785,1663583367.0,11.45,9.06,2.16,8.88
2026-03-03,600961,25.0,23.41,25.34,23.41,542460,1317009645.0,7.42,-10.0,-2.6,7.22
2026-03-04,600961,22.5,23.18,23.99,22.39,371248,866900583.0,6.83,-0.98,-0.23,4.94
2026-03-05,600961,23.49,22.61,23.63,22.3,306013,697032883.0,5.74,-2.46,-0.57,4.07
2026-03-06,600961,22.27,22.23,22.74,21.81,218220,486858543.0,4.11,-1.68,-0.38,2.9
2026-03-09,600961,21.5,22.13,22.4,20.86,247181,535738029.0,6.93,-0.45,-0.1,3.29
2026-03-10,600961,22.5,22.29,22.61,22.1,161317,360000708.0,2.3,0.72,0.16,2.15
2026-03-11,600961,22.49,21.68,22.49,21.58,217460,476374143.0,4.08,-2.74,-0.61,2.89
2026-03-12,600961,21.47,21.19,21.69,20.78,239819,508336193.0,4.2,-2.26,-0.49,3.19
2026-03-13,600961,20.77,20.2,21.16,20.14,203420,418748855.0,4.81,-4.67,-0.99,2.71
2026-03-16,600961,19.97,19.28,20.0,18.82,287040,553892349.0,5.84,-4.55,-0.92,3.82
2026-03-17,600961,19.34,19.33,19.96,19.22,241187,472646625.0,3.84,0.26,0.05,3.21
2026-03-18,600961,19.36,18.99,19.4,18.73,149359,283322662.0,3.47,-1.76,-0.34,1.99
2026-03-19,600961,18.3,17.85,18.65,17.73,205119,370328606.0,4.84,-6.0,-1.14,2.73
2026-03-20,600961,17.93,17.6,18.26,17.54,199131,354813016.0,4.03,-1.4,-0.25,2.65
2026-03-23,600961,16.98,16.27,17.28,15.99,278089,462221936.0,7.33,-7.56,-1.33,3.7
2026-03-24,600961,16.67,16.73,16.75,15.96,233734,383198018.0,4.86,2.83,0.46,3.11
2026-03-25,600961,17.26,16.91,17.49,16.84,240247,411655262.0,3.89,1.08,0.18,3.2
2026-03-26,600961,16.86,16.57,17.04,16.5,135625,227300624.0,3.19,-2.01,-0.34,1.8
2026-03-27,600961,16.21,17.2,17.39,16.17,216422,369305966.0,7.36,3.8,0.63,2.88
2026-03-30,600961,17.12,17.42,17.59,16.95,195130,337322503.0,3.72,1.28,0.22,2.6
2026-03-31,600961,17.5,17.39,17.86,17.25,162239,283959774.0,3.5,-0.17,-0.03,2.16
2026-04-01,600961,17.9,17.74,18.16,17.49,164348,292140063.0,3.85,2.01,0.35,2.19
