日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-08-08,601068,4.92,5.14,5.29,4.91,520326,266197841.0,7.69,4.05,0.2,2.03
2025-08-11,601068,5.16,5.14,5.18,5.08,225075,115403723.0,1.95,0.0,0.0,0.88
2025-08-12,601068,5.13,5.14,5.15,5.09,140106,71686927.0,1.17,0.0,0.0,0.55
2025-08-13,601068,5.14,5.15,5.17,5.11,137018,70378462.0,1.17,0.19,0.01,0.54
2025-08-14,601068,5.15,5.04,5.2,5.03,244902,125091674.0,3.3,-2.14,-0.11,0.96
2025-08-15,601068,5.03,5.08,5.1,5.01,137664,69742185.0,1.79,0.79,0.04,0.54
2025-08-18,601068,5.08,5.05,5.1,5.03,173349,87722458.0,1.38,-0.59,-0.03,0.68
2025-08-19,601068,5.07,4.99,5.08,4.98,139880,70113334.0,1.98,-1.19,-0.06,0.55
2025-08-20,601068,4.97,5.05,5.07,4.95,148211,74470029.0,2.4,1.2,0.06,0.58
2025-08-21,601068,5.05,5.03,5.08,5.01,145504,73395919.0,1.39,-0.4,-0.02,0.57
2025-08-22,601068,5.03,5.05,5.05,4.99,124619,62633448.0,1.19,0.4,0.02,0.49
2025-08-25,601068,5.06,5.18,5.19,5.06,293347,150909399.0,2.57,2.57,0.13,1.15
2025-08-26,601068,5.17,5.2,5.24,5.11,204068,105879281.0,2.51,0.39,0.02,0.8
2025-08-27,601068,5.21,5.09,5.27,5.08,221917,115244485.0,3.65,-2.12,-0.11,0.87
2025-08-28,601068,5.09,5.12,5.17,4.98,189513,96265866.0,3.73,0.59,0.03,0.74
2025-08-29,601068,5.1,4.99,5.1,4.97,202712,101758062.0,2.54,-2.54,-0.13,0.79
2025-09-01,601068,5.01,5.03,5.05,4.98,134434,67510916.0,1.4,0.8,0.04,0.53
2025-09-02,601068,5.03,4.98,5.04,4.92,128233,63684932.0,2.39,-0.99,-0.05,0.5
2025-09-03,601068,4.98,4.82,5.02,4.8,141793,69460044.0,4.42,-3.21,-0.16,0.55
2025-09-04,601068,4.82,4.81,4.87,4.75,135909,65479324.0,2.49,-0.21,-0.01,0.53
2025-09-05,601068,4.81,4.87,4.88,4.79,130141,62836265.0,1.87,1.25,0.06,0.51
2025-09-08,601068,4.83,4.92,4.93,4.82,106841,52200035.0,2.26,1.03,0.05,0.42
2025-09-09,601068,4.91,4.9,4.98,4.88,102277,50253216.0,2.03,-0.41,-0.02,0.4
2025-09-10,601068,4.9,4.87,4.92,4.85,82266,40187542.0,1.43,-0.61,-0.03,0.32
2025-09-11,601068,4.88,4.92,4.93,4.82,97333,47582796.0,2.26,1.03,0.05,0.38
2025-09-12,601068,4.92,5.01,5.05,4.92,162533,81267782.0,2.64,1.83,0.09,0.63
2025-09-15,601068,5.03,4.97,5.05,4.92,131821,65422799.0,2.59,-0.8,-0.04,0.52
2025-09-16,601068,4.97,4.95,4.99,4.88,104345,51438506.0,2.21,-0.4,-0.02,0.41
2025-09-17,601068,4.95,4.93,4.95,4.86,126354,61994441.0,1.82,-0.4,-0.02,0.49
2025-09-18,601068,4.92,4.73,4.92,4.71,196667,94729443.0,4.26,-4.06,-0.2,0.77
2025-09-19,601068,4.73,4.76,4.79,4.71,108500,51440312.0,1.69,0.63,0.03,0.42
2025-09-22,601068,4.77,4.69,4.77,4.63,98691,46151678.0,2.94,-1.47,-0.07,0.39
2025-09-23,601068,4.68,4.63,4.77,4.52,183218,84607801.0,5.33,-1.28,-0.06,0.72
2025-09-24,601068,4.61,4.65,4.65,4.59,94605,43754269.0,1.3,0.43,0.02,0.37
2025-09-25,601068,4.65,4.63,4.69,4.61,77693,36076111.0,1.72,-0.43,-0.02,0.3
2025-09-26,601068,4.62,4.64,4.68,4.58,107601,49945739.0,2.16,0.22,0.01,0.42
2025-09-29,601068,4.66,4.78,4.78,4.62,156127,73669983.0,3.45,3.02,0.14,0.61
2025-09-30,601068,4.73,4.74,4.8,4.72,105205,49992434.0,1.67,-0.84,-0.04,0.41
2025-10-09,601068,4.82,4.92,4.97,4.82,249590,122557306.0,3.16,3.8,0.18,0.98
2025-10-10,601068,4.93,5.02,5.08,4.9,258029,129738915.0,3.66,2.03,0.1,1.01
2025-10-13,601068,4.97,5.05,5.07,4.9,214213,106874338.0,3.39,0.6,0.03,0.84
2025-10-14,601068,5.08,5.11,5.24,5.08,263597,135724052.0,3.17,1.19,0.06,1.03
2025-10-15,601068,5.11,5.19,5.23,5.1,205585,106564573.0,2.54,1.57,0.08,0.8
2025-10-16,601068,5.18,5.26,5.27,5.16,246880,129057914.0,2.12,1.35,0.07,0.96
2025-10-17,601068,5.24,5.16,5.36,5.14,215736,112616973.0,4.18,-1.9,-0.1,0.84
2025-10-20,601068,5.17,5.16,5.19,5.08,177459,91321280.0,2.13,0.0,0.0,0.69
2025-10-21,601068,5.17,5.39,5.43,5.17,277666,148649897.0,5.04,4.46,0.23,1.08
2025-10-22,601068,5.39,5.93,5.93,5.28,475168,267199818.0,12.06,10.02,0.54,1.86
2025-10-23,601068,6.27,5.7,6.52,5.68,1357737,820249794.0,14.17,-3.88,-0.23,5.3
2025-10-24,601068,5.58,5.41,5.73,5.4,872300,480098395.0,5.79,-5.09,-0.29,3.41
2025-10-27,601068,5.38,5.39,5.47,5.27,569598,306550860.0,3.7,-0.37,-0.02,2.23
2025-10-28,601068,5.43,5.29,5.44,5.25,345195,183495130.0,3.53,-1.86,-0.1,1.35
2025-10-29,601068,5.21,5.4,5.64,5.15,578114,311475376.0,9.26,2.08,0.11,2.26
2025-10-30,601068,5.39,5.41,5.64,5.3,541185,294561749.0,6.3,0.19,0.01,2.11
2025-10-31,601068,5.36,5.29,5.41,5.28,302843,161252148.0,2.4,-2.22,-0.12,1.18
2025-11-03,601068,5.3,5.33,5.35,5.26,221039,117287801.0,1.7,0.76,0.04,0.86
2025-11-04,601068,5.32,5.29,5.36,5.25,209757,111173847.0,2.06,-0.75,-0.04,0.82
2025-11-05,601068,5.16,5.35,5.39,5.16,221509,118018440.0,4.35,1.13,0.06,0.87
2025-11-06,601068,5.33,5.54,5.64,5.33,462491,254132050.0,5.79,3.55,0.19,1.81
2025-11-07,601068,5.45,5.46,5.51,5.43,283042,154859262.0,1.44,-1.44,-0.08,1.11
2025-11-10,601068,5.5,5.66,5.7,5.48,390782,219677884.0,4.03,3.66,0.2,1.53
2025-11-11,601068,5.67,5.61,5.68,5.54,247968,138587895.0,2.47,-0.88,-0.05,0.97
2025-11-12,601068,5.59,5.63,5.7,5.5,278997,156441881.0,3.57,0.36,0.02,1.09
2025-11-13,601068,5.61,5.8,5.86,5.59,454138,260235616.0,4.8,3.02,0.17,1.77
2025-11-14,601068,5.75,5.7,5.77,5.67,259716,148344316.0,1.72,-1.72,-0.1,1.01
2025-11-17,601068,5.66,5.63,5.74,5.57,207307,116502400.0,2.98,-1.23,-0.07,0.81
2025-11-18,601068,5.61,5.47,5.63,5.44,184548,101490204.0,3.37,-2.84,-0.16,0.72
2025-11-19,601068,5.45,5.43,5.52,5.36,156373,84825002.0,2.93,-0.73,-0.04,0.61
2025-11-20,601068,5.43,5.45,5.55,5.43,137558,75485597.0,2.21,0.37,0.02,0.54
2025-11-21,601068,5.4,5.16,5.42,5.16,212078,111566258.0,4.77,-5.32,-0.29,0.83
2025-11-24,601068,5.25,5.25,5.26,5.15,139234,72555684.0,2.13,1.74,0.09,0.54
2025-11-25,601068,5.24,5.21,5.27,5.2,119501,62552856.0,1.33,-0.76,-0.04,0.47
2025-11-26,601068,5.24,5.29,5.55,5.23,252400,134800344.0,6.14,1.54,0.08,0.99
2025-11-27,601068,5.26,5.21,5.28,5.15,145472,75856849.0,2.46,-1.51,-0.08,0.57
2025-11-28,601068,5.48,5.19,5.58,5.12,453717,237820492.0,8.83,-0.38,-0.02,1.77
2025-12-01,601068,5.19,5.22,5.37,5.17,301840,158085206.0,3.85,0.58,0.03,1.18
2025-12-02,601068,5.23,5.1,5.23,5.04,224449,114329568.0,3.64,-2.3,-0.12,0.88
2025-12-03,601068,5.09,5.09,5.13,5.04,137642,69915455.0,1.76,-0.2,-0.01,0.54
2025-12-04,601068,5.26,5.04,5.33,5.03,467394,240775725.0,5.89,-0.98,-0.05,1.83
2025-12-05,601068,5.01,5.18,5.19,4.94,330730,168569837.0,4.96,2.78,0.14,1.29
2025-12-08,601068,5.15,5.07,5.17,5.05,217963,110968084.0,2.32,-2.12,-0.11,0.85
2025-12-09,601068,5.07,4.94,5.08,4.93,174361,86656678.0,2.96,-2.56,-0.13,0.68
2025-12-10,601068,4.92,4.93,4.94,4.87,120305,59002307.0,1.42,-0.2,-0.01,0.47
2025-12-11,601068,4.94,4.87,4.96,4.87,105992,51984151.0,1.83,-1.22,-0.06,0.41
2025-12-12,601068,4.87,4.9,4.95,4.87,121187,59691563.0,1.64,0.62,0.03,0.47
2025-12-15,601068,4.87,4.96,4.99,4.85,138873,68720261.0,2.86,1.22,0.06,0.54
2025-12-16,601068,4.96,4.9,4.97,4.87,130315,63850786.0,2.02,-1.21,-0.06,0.51
2025-12-17,601068,4.88,4.97,4.99,4.82,156854,77122705.0,3.47,1.43,0.07,0.61
2025-12-18,601068,4.95,4.96,5.04,4.94,109619,54703785.0,2.01,-0.2,-0.01,0.43
2025-12-19,601068,4.96,5.03,5.05,4.96,132072,66358287.0,1.81,1.41,0.07,0.52
2025-12-22,601068,5.03,5.53,5.53,5.03,512681,273482819.0,9.94,9.94,0.5,2.0
2025-12-23,601068,5.53,5.62,5.7,5.45,677100,378231199.0,4.52,1.63,0.09,2.65
2025-12-24,601068,5.59,5.98,6.05,5.58,688967,406114054.0,8.36,6.41,0.36,2.69
2025-12-25,601068,6.07,5.87,6.07,5.77,462932,272230561.0,5.02,-1.84,-0.11,1.81
2025-12-26,601068,5.84,6.0,6.05,5.82,338686,201966542.0,3.92,2.21,0.13,1.32
2025-12-29,601068,5.87,5.57,5.94,5.41,812852,452449377.0,8.83,-7.17,-0.43,3.18
2025-12-30,601068,5.55,5.4,5.58,5.31,435703,236528539.0,4.85,-3.05,-0.17,1.7
2025-12-31,601068,5.4,5.29,5.45,5.26,315440,167413002.0,3.52,-2.04,-0.11,1.23
2026-01-05,601068,5.32,5.44,5.6,5.31,394211,214066017.0,5.48,2.84,0.15,1.54
2026-01-06,601068,5.49,5.98,5.98,5.47,503026,289296065.0,9.38,9.93,0.54,1.97
2026-01-07,601068,6.15,6.12,6.27,5.94,895409,542555671.0,5.52,2.34,0.14,3.5
2026-01-08,601068,6.05,6.0,6.08,5.85,484327,289963513.0,3.76,-1.96,-0.12,1.89
2026-01-09,601068,5.96,6.0,6.06,5.9,357856,213798105.0,2.67,0.0,0.0,1.4
2026-01-12,601068,6.06,6.0,6.1,5.95,324455,194605441.0,2.5,0.0,0.0,1.27
2026-01-13,601068,5.98,5.93,6.08,5.88,270443,161875735.0,3.33,-1.17,-0.07,1.06
2026-01-14,601068,5.91,5.8,6.0,5.75,337790,198485561.0,4.22,-2.19,-0.13,1.32
2026-01-15,601068,5.74,5.79,5.89,5.73,218486,127009769.0,2.76,-0.17,-0.01,0.85
2026-01-16,601068,5.76,5.73,5.91,5.7,235282,136030021.0,3.63,-1.04,-0.06,0.92
2026-01-19,601068,5.71,5.69,5.72,5.6,179463,101618922.0,2.09,-0.7,-0.04,0.7
2026-01-20,601068,5.69,5.73,5.74,5.59,197449,111917899.0,2.64,0.7,0.04,0.77
2026-01-21,601068,5.75,5.8,5.81,5.63,310748,178849150.0,3.14,1.22,0.07,1.21
2026-01-22,601068,5.77,5.9,5.96,5.74,328444,193134632.0,3.79,1.72,0.1,1.28
2026-01-23,601068,5.92,6.11,6.2,5.9,416345,251703791.0,5.08,3.56,0.21,1.63
2026-01-26,601068,6.12,6.19,6.3,6.1,400385,248091220.0,3.27,1.31,0.08,1.56
2026-01-27,601068,6.2,6.04,6.29,5.96,299272,181218580.0,5.33,-2.42,-0.15,1.17
2026-01-28,601068,6.05,6.64,6.64,5.95,665625,425617629.0,11.42,9.93,0.6,2.6
2026-01-29,601068,6.89,6.5,7.11,6.32,1341400,895869883.0,11.9,-2.11,-0.14,5.24
2026-01-30,601068,6.23,6.07,6.33,5.85,824999,497021273.0,7.38,-6.62,-0.43,3.22
2026-02-02,601068,5.68,5.78,6.0,5.68,521770,306368639.0,5.27,-4.78,-0.29,2.04
2026-02-03,601068,5.8,5.93,5.94,5.8,256558,151043897.0,2.42,2.6,0.15,1.0
2026-02-04,601068,5.92,6.01,6.27,5.9,314886,189400087.0,6.24,1.35,0.08,1.23
2026-02-05,601068,5.97,5.8,6.04,5.8,206091,121271912.0,3.99,-3.49,-0.21,0.81
2026-02-06,601068,5.73,5.72,5.84,5.67,195059,112232319.0,2.93,-1.38,-0.08,0.76
2026-02-09,601068,5.75,5.71,5.85,5.66,202112,115829071.0,3.32,-0.17,-0.01,0.79
2026-02-10,601068,5.7,5.63,5.71,5.6,161331,91028622.0,1.93,-1.4,-0.08,0.63
2026-02-11,601068,5.62,5.64,5.68,5.59,131027,73923957.0,1.6,0.18,0.01,0.51
2026-02-12,601068,5.63,5.61,5.67,5.57,136165,76648568.0,1.77,-0.53,-0.03,0.53
2026-02-13,601068,5.6,5.52,5.64,5.52,137657,76694885.0,2.14,-1.6,-0.09,0.54
2026-02-24,601068,5.61,5.78,5.82,5.6,245196,141454779.0,3.99,4.71,0.26,0.96
2026-02-25,601068,5.79,6.36,6.36,5.78,332220,204714024.0,10.03,10.03,0.58,1.3
2026-02-26,601068,6.42,6.31,6.5,6.29,659568,419985019.0,3.3,-0.79,-0.05,2.58
2026-02-27,601068,6.31,6.41,6.45,6.26,342483,217790206.0,3.01,1.58,0.1,1.34
2026-03-02,601068,6.36,6.4,6.43,6.23,304041,192988001.0,3.12,-0.16,-0.01,1.19
2026-03-03,601068,6.45,6.19,6.47,6.17,283843,178453555.0,4.69,-3.28,-0.21,1.11
2026-03-04,601068,6.18,6.46,6.68,6.12,563309,362781049.0,9.05,4.36,0.27,2.2
2026-03-05,601068,6.6,6.48,6.65,6.33,402959,261074287.0,4.95,0.31,0.02,1.57
2026-03-06,601068,6.41,6.35,6.44,6.27,260053,165105137.0,2.62,-2.01,-0.13,1.02
2026-03-09,601068,6.37,6.39,6.49,6.27,326420,208409023.0,3.46,0.63,0.04,1.28
2026-03-10,601068,6.33,6.24,6.36,6.19,251830,157367884.0,2.66,-2.35,-0.15,0.98
2026-03-11,601068,6.24,6.28,6.32,6.16,218942,136746793.0,2.56,0.64,0.04,0.86
2026-03-12,601068,6.28,6.41,6.46,6.26,352542,224772682.0,3.18,2.07,0.13,1.38
2026-03-13,601068,6.43,6.41,6.62,6.36,542881,352306593.0,4.06,0.0,0.0,2.12
2026-03-16,601068,6.51,6.34,6.59,6.26,321317,204841172.0,5.15,-1.09,-0.07,1.26
2026-03-17,601068,6.36,6.25,6.53,6.24,230910,147176464.0,4.57,-1.42,-0.09,0.9
2026-03-18,601068,6.22,6.07,6.24,6.0,259448,158255083.0,3.84,-2.88,-0.18,1.01
2026-03-19,601068,6.02,5.88,6.04,5.79,239613,141018215.0,4.12,-3.13,-0.19,0.94
2026-03-20,601068,5.87,5.68,5.95,5.66,177482,102508239.0,4.93,-3.4,-0.2,0.69
2026-03-23,601068,5.54,5.31,5.6,5.27,228348,124150311.0,5.81,-6.51,-0.37,0.89
2026-03-24,601068,5.42,5.57,5.58,5.36,210649,115379813.0,4.14,4.9,0.26,0.82
2026-03-25,601068,5.66,5.76,5.8,5.6,199982,114528823.0,3.59,3.41,0.19,0.78
2026-03-26,601068,5.75,5.66,5.84,5.62,127255,72738001.0,3.82,-1.74,-0.1,0.5
2026-03-27,601068,5.63,5.71,5.77,5.57,131836,75007474.0,3.53,0.88,0.05,0.52
2026-03-30,601068,6.19,6.28,6.28,6.19,211333,132528819.0,1.58,9.98,0.57,0.83
2026-03-31,601068,6.12,5.99,6.14,5.91,600384,363937449.0,3.66,-4.62,-0.29,2.35
2026-04-01,601068,6.06,5.85,6.18,5.81,331081,196492498.0,6.18,-2.34,-0.14,1.29
